reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,5/15/2024 8:00,22.908,0
2,5/15/2024 8:15,23.388,0
3,5/15/2024 8:30,22.333,4
4,5/15/2024 8:45,21.951,1
5,5/15/2024 9:00,21.282,768
6,5/15/2024 9:15,14.804,47
7,5/15/2024 9:30,12.787,73
8,5/15/2024 9:45,17.665,3072
9,5/15/2024 10:00,13.75,2048
10,5/15/2024 10:15,13.461,1408
11,5/15/2024 10:30,13.558,896
12,5/15/2024 10:45,13.654,768
13,5/15/2024 11:00,13.654,448
14,5/15/2024 11:15,13.846,672
15,5/15/2024 11:30,13.942,608
16,5/15/2024 11:45,13.942,496
17,5/15/2024 12:00,14.325,1536
18,5/15/2024 12:15,14.23,704
19,5/15/2024 12:30,14.134,496
20,5/15/2024 12:45,14.23,1152
21,5/15/2024 13:00,14.613,2048
22,5/15/2024 13:15,14.613,1600
23,5/15/2024 13:30,12.98,1792
24,5/15/2024 13:45,12.787,1344
25,5/15/2024 14:00,12.98,1344
26,5/15/2024 14:15,12.883,1152
27,5/15/2024 14:30,13.173,1152
28,5/15/2024 14:45,13.365,960
29,5/15/2024 15:00,13.269,608
30,5/15/2024 15:15,12.883,608
31,5/15/2024 15:30,12.594,608
32,5/15/2024 15:45,12.497,512
33,5/15/2024 16:00,12.497,432
34,5/15/2024 16:15,11.722,352
35,5/15/2024 16:30,11.528,368
36,5/15/2024 16:45,11.236,352
37,5/15/2024 17:00,11.041,288
38,5/15/2024 17:15,10.846,248
39,5/15/2024 17:30,10.748,248
40,5/15/2024 17:45,10.944,216
41,5/15/2024 18:00,11.236,184
42,5/15/2024 18:15,11.334,128
43,5/15/2024 18:30,11.041,77
44,5/15/2024 18:45,10.748,48
45,5/15/2024 19:00,10.651,36
46,5/15/2024 19:15,10.651,21
47,5/15/2024 19:30,10.748,11
48,5/15/2024 19:45,10.944,1
49,5/15/2024 20:00,11.041,0
50,5/15/2024 20:15,11.139,0
51,5/15/2024 20:30,11.334,0
52,5/15/2024 20:45,11.528,0
53,5/15/2024 21:00,11.625,0
54,5/15/2024 21:15,11.625,0
55,5/15/2024 21:30,11.625,0
56,5/15/2024 21:45,11.819,0
57,5/15/2024 22:00,11.916,0
58,5/15/2024 22:15,12.013,0
59,5/15/2024 22:30,12.207,0
60,5/15/2024 22:45,12.401,0
61,5/15/2024 23:00,12.69,0
62,5/15/2024 23:15,12.787,0
63,5/15/2024 23:30,12.883,0
64,5/15/2024 23:45,12.883,0
65,5/16/2024 0:00,12.883,0
66,5/16/2024 0:15,12.98,0
67,5/16/2024 0:30,12.98,0
68,5/16/2024 0:45,12.883,0
69,5/16/2024 1:00,12.883,0
70,5/16/2024 1:15,13.269,0
71,5/16/2024 1:30,13.269,0
72,5/16/2024 1:45,11.722,0
73,5/16/2024 2:00,11.431,0
74,5/16/2024 2:15,11.528,0
75,5/16/2024 2:30,11.625,0
76,5/16/2024 2:45,11.722,0
77,5/16/2024 3:00,11.722,0
78,5/16/2024 3:15,11.819,0
79,5/16/2024 3:30,11.625,0
80,5/16/2024 3:45,11.139,0
81,5/16/2024 4:00,11.041,0
82,5/16/2024 4:15,10.944,0
83,5/16/2024 4:30,10.846,0
84,5/16/2024 4:45,10.455,0
85,5/16/2024 5:00,10.063,0
86,5/16/2024 5:15,9.965,0
87,5/16/2024 5:30,9.866,0
88,5/16/2024 5:45,9.768,5
89,5/16/2024 6:00,9.768,9
90,5/16/2024 6:15,9.866,18
91,5/16/2024 6:30,9.768,25
92,5/16/2024 6:45,9.866,41
93,5/16/2024 7:00,9.866,86
94,5/16/2024 7:15,9.965,56
95,5/16/2024 7:30,10.161,57
96,5/16/2024 7:45,10.455,106
97,5/16/2024 8:00,10.455,136
98,5/16/2024 8:15,10.357,128
99,5/16/2024 8:30,10.259,55
100,5/16/2024 8:45,10.357,90
101,5/16/2024 9:00,10.455,136
102,5/16/2024 9:15,10.651,256
103,5/16/2024 9:30,10.651,240
104,5/16/2024 9:45,10.553,288
105,5/16/2024 10:00,10.357,248
106,5/16/2024 10:15,10.357,272
107,5/16/2024 10:30,10.553,448
108,5/16/2024 10:45,10.944,496
109,5/16/2024 11:00,11.139,480
110,5/16/2024 11:15,11.431,512
111,5/16/2024 11:30,11.819,576
112,5/16/2024 11:45,11.722,480
113,5/16/2024 12:00,11.819,352
114,5/16/2024 12:15,12.013,400
115,5/16/2024 12:30,12.11,432
116,5/16/2024 12:45,12.304,608
117,5/16/2024 13:00,12.401,480
118,5/16/2024 13:15,12.497,608
119,5/16/2024 13:30,12.304,704
120,5/16/2024 13:45,12.401,864
121,5/16/2024 14:00,12.594,768
122,5/16/2024 14:15,12.69,1536
123,5/16/2024 14:30,11.625,1472
124,5/16/2024 14:45,11.625,1536
125,5/16/2024 15:00,11.819,1472
126,5/16/2024 15:15,12.013,1216
127,5/16/2024 15:30,12.11,1088
128,5/16/2024 15:45,12.304,1024
129,5/16/2024 16:00,12.594,1152
130,5/16/2024 16:15,12.304,1472
131,5/16/2024 16:30,11.916,768
132,5/16/2024 16:45,12.013,704
133,5/16/2024 17:00,11.722,608
134,5/16/2024 17:15,11.236,512
135,5/16/2024 17:30,11.139,464
136,5/16/2024 17:45,11.041,464
137,5/16/2024 18:00,10.846,320
138,5/16/2024 18:15,10.748,232
139,5/16/2024 18:30,10.651,200
140,5/16/2024 18:45,10.651,184
141,5/16/2024 19:00,10.846,120
142,5/16/2024 19:15,10.944,46
143,5/16/2024 19:30,11.041,48
144,5/16/2024 19:45,11.041,12
145,5/16/2024 20:00,11.041,4
146,5/16/2024 20:15,11.236,0
147,5/16/2024 20:30,11.334,0
148,5/16/2024 20:45,11.334,0
149,5/16/2024 21:00,11.334,0
150,5/16/2024 21:15,11.334,0
151,5/16/2024 21:30,11.334,0
152,5/16/2024 21:45,11.528,0
153,5/16/2024 22:00,11.528,0
154,5/16/2024 22:15,11.528,0
155,5/16/2024 22:30,11.528,0
156,5/16/2024 22:45,11.334,0
157,5/16/2024 23:00,11.236,0
158,5/16/2024 23:15,11.139,0
159,5/16/2024 23:30,11.139,0
160,5/16/2024 23:45,11.334,0
161,5/17/2024 0:00,11.431,0
162,5/17/2024 0:15,11.528,0
163,5/17/2024 0:30,11.625,0
164,5/17/2024 0:45,11.819,0
165,5/17/2024 1:00,11.819,0
166,5/17/2024 1:15,11.916,0
167,5/17/2024 1:30,11.916,0
168,5/17/2024 1:45,11.819,0
169,5/17/2024 2:00,11.625,0
170,5/17/2024 2:15,11.722,0
171,5/17/2024 2:30,11.916,0
172,5/17/2024 2:45,11.334,0
173,5/17/2024 3:00,11.139,0
174,5/17/2024 3:15,11.236,0
175,5/17/2024 3:30,11.236,0
176,5/17/2024 3:45,11.334,0
177,5/17/2024 4:00,11.431,0
178,5/17/2024 4:15,11.528,0
179,5/17/2024 4:30,11.625,0
180,5/17/2024 4:45,11.528,0
181,5/17/2024 5:00,11.334,0
182,5/17/2024 5:15,11.236,2
183,5/17/2024 5:30,11.236,11
184,5/17/2024 5:45,11.139,36
185,5/17/2024 6:00,11.041,75
186,5/17/2024 6:15,11.041,128
187,5/17/2024 6:30,11.139,144
188,5/17/2024 6:45,11.139,200
189,5/17/2024 7:00,11.139,288
190,5/17/2024 7:15,11.236,256
191,5/17/2024 7:30,11.236,192
192,5/17/2024 7:45,11.334,192
193,5/17/2024 8:00,11.334,216
194,5/17/2024 8:15,11.431,272
195,5/17/2024 8:30,11.528,368
196,5/17/2024 8:45,11.625,384
197,5/17/2024 9:00,11.722,384
198,5/17/2024 9:15,11.819,464
199,5/17/2024 9:30,12.013,800
200,5/17/2024 9:45,12.207,1408
201,5/17/2024 10:00,12.304,1920
202,5/17/2024 10:15,12.401,2176
203,5/17/2024 10:30,12.594,3584
204,5/17/2024 10:45,12.69,3072
205,5/17/2024 11:00,12.69,1600
206,5/17/2024 11:15,12.787,2176
207,5/17/2024 11:30,12.787,2560
208,5/17/2024 11:45,13.076,3328
209,5/17/2024 12:00,13.173,5376
210,5/17/2024 12:15,13.365,3200
211,5/17/2024 12:30,13.365,2816
212,5/17/2024 12:45,13.654,2688
213,5/17/2024 13:00,13.558,3328
214,5/17/2024 13:15,13.942,3968
215,5/17/2024 13:30,14.421,3328
216,5/17/2024 13:45,14.517,2560
217,5/17/2024 14:00,14.613,2816
218,5/17/2024 14:15,14.517,2816
219,5/17/2024 14:30,15.091,2304
220,5/17/2024 14:45,15.091,3328
221,5/17/2024 15:00,14.709,1728
222,5/17/2024 15:15,13.75,2048
223,5/17/2024 15:30,13.461,2432
224,5/17/2024 15:45,13.173,1728
225,5/17/2024 16:00,12.98,1344
226,5/17/2024 16:15,12.69,992
227,5/17/2024 16:30,12.787,672
228,5/17/2024 16:45,13.076,1152
229,5/17/2024 17:00,12.787,576
230,5/17/2024 17:15,12.401,480
231,5/17/2024 17:30,12.207,352
232,5/17/2024 17:45,12.11,272
233,5/17/2024 18:00,12.013,216
234,5/17/2024 18:15,12.013,240
235,5/17/2024 18:30,11.819,208
236,5/17/2024 18:45,11.722,119
237,5/17/2024 19:00,11.722,100
238,5/17/2024 19:15,11.722,43
239,5/17/2024 19:30,11.722,29
240,5/17/2024 19:45,11.722,11
241,5/17/2024 20:00,11.722,2
242,5/17/2024 20:15,11.819,0
243,5/17/2024 20:30,11.916,0
244,5/17/2024 20:45,12.013,0
245,5/17/2024 21:00,12.013,0
246,5/17/2024 21:15,12.11,0
247,5/17/2024 21:30,12.207,0
248,5/17/2024 21:45,12.304,0
249,5/17/2024 22:00,12.401,0
250,5/17/2024 22:15,12.594,0
251,5/17/2024 22:30,12.69,0
252,5/17/2024 22:45,12.594,0
253,5/17/2024 23:00,12.594,0
254,5/17/2024 23:15,12.497,0
255,5/17/2024 23:30,12.594,0
256,5/17/2024 23:45,12.401,0
257,5/18/2024 0:00,12.207,0
258,5/18/2024 0:15,12.304,0
259,5/18/2024 0:30,12.401,0
260,5/18/2024 0:45,12.401,0
261,5/18/2024 1:00,12.304,0
262,5/18/2024 1:15,12.401,0
263,5/18/2024 1:30,12.401,0
264,5/18/2024 1:45,12.497,0
265,5/18/2024 2:00,12.594,0
266,5/18/2024 2:15,12.69,0
267,5/18/2024 2:30,12.594,0
268,5/18/2024 2:45,12.594,0
269,5/18/2024 3:00,12.69,0
270,5/18/2024 3:15,12.69,0
271,5/18/2024 3:30,12.787,0
272,5/18/2024 3:45,12.497,0
273,5/18/2024 4:00,12.11,0
274,5/18/2024 4:15,12.013,0
275,5/18/2024 4:30,12.11,0
276,5/18/2024 4:45,12.013,0
277,5/18/2024 5:00,12.11,0
278,5/18/2024 5:15,12.401,0
279,5/18/2024 5:30,12.207,7
280,5/18/2024 5:45,12.013,19
281,5/18/2024 6:00,11.916,30
282,5/18/2024 6:15,11.916,37
283,5/18/2024 6:30,11.916,56
284,5/18/2024 6:45,11.916,72
285,5/18/2024 7:00,11.819,74
286,5/18/2024 7:15,11.819,103
287,5/18/2024 7:30,11.819,168
288,5/18/2024 7:45,11.819,232
289,5/18/2024 8:00,11.722,152
290,5/18/2024 8:15,11.722,160
291,5/18/2024 8:30,11.819,152
292,5/18/2024 8:45,11.916,152
293,5/18/2024 9:00,11.916,176
294,5/18/2024 9:15,11.916,208
295,5/18/2024 9:30,12.013,232
296,5/18/2024 9:45,12.11,208
297,5/18/2024 10:00,12.207,272
298,5/18/2024 10:15,12.304,352
299,5/18/2024 10:30,12.401,160
300,5/18/2024 10:45,12.401,256
301,5/18/2024 11:00,12.497,232
302,5/18/2024 11:15,12.497,192
303,5/18/2024 11:30,12.401,224
304,5/18/2024 11:45,12.401,200
305,5/18/2024 12:00,12.401,224
306,5/18/2024 12:15,12.304,256
307,5/18/2024 12:30,12.304,384
308,5/18/2024 12:45,12.401,464
309,5/18/2024 13:00,12.497,672
310,5/18/2024 13:15,12.787,1344
311,5/18/2024 13:30,13.076,1536
312,5/18/2024 13:45,12.883,704
313,5/18/2024 14:00,12.787,432
314,5/18/2024 14:15,12.787,304
315,5/18/2024 14:30,12.787,272
316,5/18/2024 14:45,13.076,864
317,5/18/2024 15:00,13.076,960
318,5/18/2024 15:15,13.173,672
319,5/18/2024 15:30,13.076,608
320,5/18/2024 15:45,13.269,768
321,5/18/2024 16:00,12.883,896
322,5/18/2024 16:15,12.304,480
323,5/18/2024 16:30,12.207,368
324,5/18/2024 16:45,12.401,432
325,5/18/2024 17:00,12.401,384
326,5/18/2024 17:15,12.497,272
327,5/18/2024 17:30,12.69,208
328,5/18/2024 17:45,12.594,176
329,5/18/2024 18:00,12.497,121
330,5/18/2024 18:15,12.401,200
331,5/18/2024 18:30,12.11,128
332,5/18/2024 18:45,12.013,65
333,5/18/2024 19:00,11.819,59
334,5/18/2024 19:15,11.722,40
335,5/18/2024 19:30,11.625,25
336,5/18/2024 19:45,11.625,9
337,5/18/2024 20:00,11.625,1
338,5/18/2024 20:15,11.528,0
339,5/18/2024 20:30,11.528,0
340,5/18/2024 20:45,11.528,0
341,5/18/2024 21:00,11.528,0
342,5/18/2024 21:15,11.528,0
343,5/18/2024 21:30,11.625,0
344,5/18/2024 21:45,11.625,0
345,5/18/2024 22:00,11.625,0
346,5/18/2024 22:15,11.722,0
347,5/18/2024 22:30,11.722,0
348,5/18/2024 22:45,11.722,0
349,5/18/2024 23:00,11.819,0
350,5/18/2024 23:15,11.916,0
351,5/18/2024 23:30,11.916,0
352,5/18/2024 23:45,12.013,0
353,5/19/2024 0:00,12.013,0
354,5/19/2024 0:15,11.916,0
355,5/19/2024 0:30,12.013,0
356,5/19/2024 0:45,12.013,0
357,5/19/2024 1:00,12.013,0
358,5/19/2024 1:15,11.916,0
359,5/19/2024 1:30,12.013,0
360,5/19/2024 1:45,12.11,0
361,5/19/2024 2:00,12.207,0
362,5/19/2024 2:15,12.304,0
363,5/19/2024 2:30,12.304,0
364,5/19/2024 2:45,12.401,0
365,5/19/2024 3:00,12.401,0
366,5/19/2024 3:15,12.401,0
367,5/19/2024 3:30,12.304,0
368,5/19/2024 3:45,12.304,0
369,5/19/2024 4:00,12.304,0
370,5/19/2024 4:15,12.304,0
371,5/19/2024 4:30,12.304,0
372,5/19/2024 4:45,11.916,0
373,5/19/2024 5:00,11.916,0
374,5/19/2024 5:15,11.916,3
375,5/19/2024 5:30,11.916,11
376,5/19/2024 5:45,12.013,22
377,5/19/2024 6:00,12.11,30
378,5/19/2024 6:15,12.11,58
379,5/19/2024 6:30,12.013,122
380,5/19/2024 6:45,12.013,136
381,5/19/2024 7:00,12.013,184
382,5/19/2024 7:15,11.819,168
383,5/19/2024 7:30,11.722,200
384,5/19/2024 7:45,11.722,208
385,5/19/2024 8:00,11.722,320
386,5/19/2024 8:15,11.722,336
387,5/19/2024 8:30,11.722,320
388,5/19/2024 8:45,11.819,512
389,5/19/2024 9:00,11.819,480
390,5/19/2024 9:15,11.819,672
391,5/19/2024 9:30,11.819,464
392,5/19/2024 9:45,11.916,576
393,5/19/2024 10:00,11.916,480
394,5/19/2024 10:15,11.916,480
395,5/19/2024 10:30,12.013,576
396,5/19/2024 10:45,12.11,576
397,5/19/2024 11:00,12.11,608
398,5/19/2024 11:15,12.207,608
399,5/19/2024 11:30,12.304,480
400,5/19/2024 11:45,12.304,576
401,5/19/2024 12:00,12.304,512
402,5/19/2024 12:15,12.304,512
403,5/19/2024 12:30,12.401,864
404,5/19/2024 12:45,12.401,768
405,5/19/2024 13:00,12.401,960
406,5/19/2024 13:15,12.401,1024
407,5/19/2024 13:30,12.594,1216
408,5/19/2024 13:45,12.69,1152
409,5/19/2024 14:00,12.883,1408
410,5/19/2024 14:15,13.076,1920
411,5/19/2024 14:30,12.883,992
412,5/19/2024 14:45,12.98,1408
413,5/19/2024 15:00,12.883,960
414,5/19/2024 15:15,12.98,1152
415,5/19/2024 15:30,12.98,896
416,5/19/2024 15:45,13.173,1216
417,5/19/2024 16:00,12.98,704
418,5/19/2024 16:15,13.173,768
419,5/19/2024 16:30,13.173,672
420,5/19/2024 16:45,12.98,704
421,5/19/2024 17:00,12.304,464
422,5/19/2024 17:15,12.11,320
423,5/19/2024 17:30,12.207,464
424,5/19/2024 17:45,12.207,320
425,5/19/2024 18:00,12.304,320
426,5/19/2024 18:15,12.207,248
427,5/19/2024 18:30,12.11,176
428,5/19/2024 18:45,12.013,100
429,5/19/2024 19:00,12.013,46
430,5/19/2024 19:15,12.013,48
431,5/19/2024 19:30,12.013,21
432,5/19/2024 19:45,11.916,10
433,5/19/2024 20:00,11.916,2
434,5/19/2024 20:15,11.819,0
435,5/19/2024 20:30,11.819,0
436,5/19/2024 20:45,11.819,0
437,5/19/2024 21:00,11.722,0
438,5/19/2024 21:15,11.722,0
439,5/19/2024 21:30,11.722,0
440,5/19/2024 21:45,11.722,0
441,5/19/2024 22:00,11.722,0
442,5/19/2024 22:15,11.722,0
443,5/19/2024 22:30,11.722,0
444,5/19/2024 22:45,11.819,0
445,5/19/2024 23:00,11.916,0
446,5/19/2024 23:15,12.013,0
