reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,5/15/2024 8:00,23.292,0
2,5/15/2024 8:15,23.869,0
3,5/15/2024 8:30,22.908,2
4,5/15/2024 8:45,21.378,0
5,5/15/2024 9:00,20.71,1
6,5/15/2024 9:15,18.426,1
7,5/15/2024 9:30,21.378,272
8,5/15/2024 9:45,18.331,384
9,5/15/2024 10:00,17.57,184
10,5/15/2024 10:15,16.427,272
11,5/15/2024 10:30,14.134,272
12,5/15/2024 10:45,10.161,2432
13,5/15/2024 11:00,9.965,1344
14,5/15/2024 11:15,9.866,1024
15,5/15/2024 11:30,10.357,1728
16,5/15/2024 11:45,10.259,1728
17,5/15/2024 12:00,10.748,2944
18,5/15/2024 12:15,10.748,896
19,5/15/2024 12:30,10.846,608
20,5/15/2024 12:45,11.431,1600
21,5/15/2024 13:00,12.207,2816
22,5/15/2024 13:15,12.207,2048
23,5/15/2024 13:30,12.304,2176
24,5/15/2024 13:45,12.11,1792
25,5/15/2024 14:00,12.11,1792
26,5/15/2024 14:15,12.013,1408
27,5/15/2024 14:30,12.013,1344
28,5/15/2024 14:45,12.013,1152
29,5/15/2024 15:00,11.916,704
30,5/15/2024 15:15,11.819,864
31,5/15/2024 15:30,11.722,800
32,5/15/2024 15:45,11.722,672
33,5/15/2024 16:00,11.625,512
34,5/15/2024 16:15,11.236,432
35,5/15/2024 16:30,10.748,464
36,5/15/2024 16:45,10.455,416
37,5/15/2024 17:00,10.357,352
38,5/15/2024 17:15,10.357,304
39,5/15/2024 17:30,10.553,272
40,5/15/2024 17:45,10.455,272
41,5/15/2024 18:00,10.357,224
42,5/15/2024 18:15,10.357,160
43,5/15/2024 18:30,10.357,104
44,5/15/2024 18:45,10.357,63
45,5/15/2024 19:00,10.455,46
46,5/15/2024 19:15,10.455,27
47,5/15/2024 19:30,10.455,15
48,5/15/2024 19:45,10.455,3
49,5/15/2024 20:00,10.455,0
50,5/15/2024 20:15,10.455,0
51,5/15/2024 20:30,10.455,0
52,5/15/2024 20:45,10.455,0
53,5/15/2024 21:00,10.455,0
54,5/15/2024 21:15,10.455,0
55,5/15/2024 21:30,10.455,0
56,5/15/2024 21:45,10.455,0
57,5/15/2024 22:00,10.455,0
58,5/15/2024 22:15,10.455,0
59,5/15/2024 22:30,10.553,0
60,5/15/2024 22:45,10.553,0
61,5/15/2024 23:00,10.553,0
62,5/15/2024 23:15,10.553,0
63,5/15/2024 23:30,10.553,0
64,5/15/2024 23:45,10.651,0
65,5/16/2024 0:00,10.553,0
66,5/16/2024 0:15,10.553,0
67,5/16/2024 0:30,10.748,0
68,5/16/2024 0:45,10.846,0
69,5/16/2024 1:00,10.748,0
70,5/16/2024 1:15,10.846,0
71,5/16/2024 1:30,10.748,0
72,5/16/2024 1:45,10.748,0
73,5/16/2024 2:00,10.651,0
74,5/16/2024 2:15,10.553,0
75,5/16/2024 2:30,10.357,0
76,5/16/2024 2:45,10.259,0
77,5/16/2024 3:00,10.259,0
78,5/16/2024 3:15,10.357,0
79,5/16/2024 3:30,10.357,0
80,5/16/2024 3:45,10.357,0
81,5/16/2024 4:00,10.357,0
82,5/16/2024 4:15,10.357,0
83,5/16/2024 4:30,10.357,0
84,5/16/2024 4:45,10.357,0
85,5/16/2024 5:00,10.357,0
86,5/16/2024 5:15,10.357,0
87,5/16/2024 5:30,10.357,0
88,5/16/2024 5:45,10.357,8
89,5/16/2024 6:00,10.357,15
90,5/16/2024 6:15,10.357,27
91,5/16/2024 6:30,10.357,38
92,5/16/2024 6:45,10.357,50
93,5/16/2024 7:00,10.357,95
94,5/16/2024 7:15,10.259,52
95,5/16/2024 7:30,10.259,76
96,5/16/2024 7:45,10.259,107
97,5/16/2024 8:00,10.259,232
98,5/16/2024 8:15,10.259,176
99,5/16/2024 8:30,10.161,168
100,5/16/2024 8:45,10.161,128
101,5/16/2024 9:00,10.161,192
102,5/16/2024 9:15,10.259,304
103,5/16/2024 9:30,10.259,336
104,5/16/2024 9:45,10.259,336
105,5/16/2024 10:00,10.259,272
106,5/16/2024 10:15,10.259,448
107,5/16/2024 10:30,10.357,512
108,5/16/2024 10:45,10.455,608
109,5/16/2024 11:00,10.455,672
110,5/16/2024 11:15,10.651,768
111,5/16/2024 11:30,10.748,896
112,5/16/2024 11:45,10.748,768
113,5/16/2024 12:00,10.651,448
114,5/16/2024 12:15,10.748,336
115,5/16/2024 12:30,10.944,672
116,5/16/2024 12:45,11.041,960
117,5/16/2024 13:00,11.041,512
118,5/16/2024 13:15,11.139,1024
119,5/16/2024 13:30,11.236,1152
120,5/16/2024 13:45,11.236,1088
121,5/16/2024 14:00,11.334,1344
122,5/16/2024 14:15,11.431,1856
123,5/16/2024 14:30,11.334,1920
124,5/16/2024 14:45,11.334,1664
125,5/16/2024 15:00,11.528,2048
126,5/16/2024 15:15,11.431,1536
127,5/16/2024 15:30,11.431,1344
128,5/16/2024 15:45,11.625,1728
129,5/16/2024 16:00,11.722,1280
130,5/16/2024 16:15,11.722,1344
131,5/16/2024 16:30,11.528,896
132,5/16/2024 16:45,11.722,1344
133,5/16/2024 17:00,11.528,672
134,5/16/2024 17:15,11.625,800
135,5/16/2024 17:30,11.528,800
136,5/16/2024 17:45,11.528,672
137,5/16/2024 18:00,11.431,512
138,5/16/2024 18:15,10.161,384
139,5/16/2024 18:30,9.669,272
140,5/16/2024 18:45,9.275,176
141,5/16/2024 19:00,9.176,144
142,5/16/2024 19:15,9.176,66
143,5/16/2024 19:30,9.176,65
144,5/16/2024 19:45,9.176,18
145,5/16/2024 20:00,9.373,8
146,5/16/2024 20:15,9.472,0
147,5/16/2024 20:30,9.571,0
148,5/16/2024 20:45,9.669,0
149,5/16/2024 21:00,9.669,0
150,5/16/2024 21:15,9.768,0
151,5/16/2024 21:30,9.768,0
152,5/16/2024 21:45,9.866,0
153,5/16/2024 22:00,9.965,0
154,5/16/2024 22:15,9.965,0
155,5/16/2024 22:30,10.161,0
156,5/16/2024 22:45,10.161,0
157,5/16/2024 23:00,10.259,0
158,5/16/2024 23:15,10.259,0
159,5/16/2024 23:30,10.357,0
160,5/16/2024 23:45,10.357,0
161,5/17/2024 0:00,10.259,0
162,5/17/2024 0:15,10.259,0
163,5/17/2024 0:30,10.259,0
164,5/17/2024 0:45,10.259,0
165,5/17/2024 1:00,10.161,0
166,5/17/2024 1:15,10.161,0
167,5/17/2024 1:30,10.161,0
168,5/17/2024 1:45,10.161,0
169,5/17/2024 2:00,10.063,0
170,5/17/2024 2:15,10.063,0
171,5/17/2024 2:30,10.063,0
172,5/17/2024 2:45,10.063,0
173,5/17/2024 3:00,9.965,0
174,5/17/2024 3:15,10.063,0
175,5/17/2024 3:30,10.063,0
176,5/17/2024 3:45,10.161,0
177,5/17/2024 4:00,10.259,0
178,5/17/2024 4:15,10.357,0
179,5/17/2024 4:30,10.357,0
180,5/17/2024 4:45,10.455,0
181,5/17/2024 5:00,10.553,0
182,5/17/2024 5:15,10.553,4
183,5/17/2024 5:30,10.651,17
184,5/17/2024 5:45,10.651,54
185,5/17/2024 6:00,10.651,92
186,5/17/2024 6:15,10.748,144
187,5/17/2024 6:30,9.866,176
188,5/17/2024 6:45,9.571,224
189,5/17/2024 7:00,9.571,320
190,5/17/2024 7:15,9.472,368
191,5/17/2024 7:30,9.472,288
192,5/17/2024 7:45,9.472,272
193,5/17/2024 8:00,9.571,272
194,5/17/2024 8:15,9.669,320
195,5/17/2024 8:30,9.866,448
196,5/17/2024 8:45,10.063,480
197,5/17/2024 9:00,10.161,512
198,5/17/2024 9:15,10.357,672
199,5/17/2024 9:30,10.651,992
200,5/17/2024 9:45,10.944,2304
201,5/17/2024 10:00,11.236,1728
202,5/17/2024 10:15,11.431,2688
203,5/17/2024 10:30,11.625,3072
204,5/17/2024 10:45,11.819,3840
205,5/17/2024 11:00,11.916,3328
206,5/17/2024 11:15,12.11,3072
207,5/17/2024 11:30,12.207,5632
208,5/17/2024 11:45,12.497,5376
209,5/17/2024 12:00,12.69,9216
210,5/17/2024 12:15,12.98,3200
211,5/17/2024 12:30,12.98,3968
212,5/17/2024 12:45,13.365,5376
213,5/17/2024 13:00,13.365,4864
214,5/17/2024 13:15,13.558,4608
215,5/17/2024 13:30,13.75,3840
216,5/17/2024 13:45,13.942,6144
217,5/17/2024 14:00,14.038,3584
218,5/17/2024 14:15,14.038,8192
219,5/17/2024 14:30,14.613,4352
220,5/17/2024 14:45,14.038,3456
221,5/17/2024 15:00,14.134,3072
222,5/17/2024 15:15,14.325,3456
223,5/17/2024 15:30,13.846,2304
224,5/17/2024 15:45,13.846,2688
225,5/17/2024 16:00,13.461,3072
226,5/17/2024 16:15,13.076,1088
227,5/17/2024 16:30,12.98,960
228,5/17/2024 16:45,13.173,1152
229,5/17/2024 17:00,12.787,800
230,5/17/2024 17:15,12.69,608
231,5/17/2024 17:30,12.594,384
232,5/17/2024 17:45,12.497,304
233,5/17/2024 18:00,12.401,272
234,5/17/2024 18:15,12.401,336
235,5/17/2024 18:30,12.401,256
236,5/17/2024 18:45,12.304,128
237,5/17/2024 19:00,12.207,107
238,5/17/2024 19:15,12.11,43
239,5/17/2024 19:30,12.013,28
