reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,5/8/2025 9:00,23.004,0
2,5/8/2025 9:15,22.525,0
3,5/8/2025 9:30,23.388,0
4,5/8/2025 9:45,26.195,1
5,5/8/2025 10:00,26,0
6,5/8/2025 10:15,23.869,0
7,5/8/2025 10:30,22.429,0
8,5/8/2025 10:45,22.908,0
9,5/8/2025 11:00,23.581,7
10,5/8/2025 11:15,26,5
11,5/8/2025 11:30,20.234,2560
12,5/8/2025 11:45,17.475,1024
13,5/8/2025 12:00,9.571,1344
14,5/8/2025 12:15,9.472,704
15,5/8/2025 12:30,9.373,800
16,5/8/2025 12:45,9.373,960
17,5/8/2025 13:00,9.472,960
18,5/8/2025 13:15,9.275,960
19,5/8/2025 13:30,9.373,1088
20,5/8/2025 13:45,9.373,1280
21,5/8/2025 14:00,9.373,2048
22,5/8/2025 14:15,9.472,2560
23,5/8/2025 14:30,9.571,1472
24,5/8/2025 14:45,9.571,1984
25,5/8/2025 15:00,9.571,1664
26,5/8/2025 15:15,9.571,1536
27,5/8/2025 15:30,9.571,1344
28,5/8/2025 15:45,9.669,1664
29,5/8/2025 16:00,9.571,1024
30,5/8/2025 16:15,9.571,960
31,5/8/2025 16:30,9.472,768
32,5/8/2025 16:45,9.472,672
33,5/8/2025 17:00,9.472,480
34,5/8/2025 17:15,9.472,416
35,5/8/2025 17:30,9.472,248
36,5/8/2025 17:45,9.472,432
37,5/8/2025 18:00,9.373,208
38,5/8/2025 18:15,9.373,320
39,5/8/2025 18:30,9.669,184
40,5/8/2025 18:45,9.866,55
41,5/8/2025 19:00,10.161,33
42,5/8/2025 19:15,10.259,14
43,5/8/2025 19:30,10.063,4
44,5/8/2025 19:45,9.768,0
45,5/8/2025 20:00,10.161,0
46,5/8/2025 20:15,10.357,0
47,5/8/2025 20:30,9.965,0
48,5/8/2025 20:45,9.866,0
49,5/8/2025 21:00,9.866,0
50,5/8/2025 21:15,9.571,0
51,5/8/2025 21:30,9.472,0
52,5/8/2025 21:45,9.669,0
53,5/8/2025 22:00,9.768,0
54,5/8/2025 22:15,9.866,0
55,5/8/2025 22:30,10.063,0
56,5/8/2025 22:45,10.259,0
57,5/8/2025 23:00,10.357,0
58,5/8/2025 23:15,10.455,0
59,5/8/2025 23:30,10.455,0
60,5/8/2025 23:45,10.553,0
61,5/9/2025 0:00,10.357,0
62,5/9/2025 0:15,10.063,0
63,5/9/2025 0:30,9.571,0
64,5/9/2025 0:45,9.472,0
65,5/9/2025 1:00,9.373,0
66,5/9/2025 1:15,9.275,0
67,5/9/2025 1:30,9.275,0
68,5/9/2025 1:45,9.275,0
69,5/9/2025 2:00,9.373,0
70,5/9/2025 2:15,9.373,0
71,5/9/2025 2:30,9.275,0
72,5/9/2025 2:45,9.275,0
73,5/9/2025 3:00,9.373,0
74,5/9/2025 3:15,9.373,0
75,5/9/2025 3:30,9.275,0
76,5/9/2025 3:45,9.275,0
77,5/9/2025 4:00,9.275,0
78,5/9/2025 4:15,9.275,0
79,5/9/2025 4:30,9.275,0
80,5/9/2025 4:45,9.275,0
81,5/9/2025 5:00,9.373,0
82,5/9/2025 5:15,9.669,0
83,5/9/2025 5:30,10.161,1
