reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,5/7/2024 9:00,24.545,3
2,5/7/2024 9:15,24.738,1
3,5/7/2024 9:30,22.238,0
4,5/7/2024 9:45,20.901,2
5,5/7/2024 10:00,22.429,2
6,5/7/2024 10:15,24.158,2
7,5/7/2024 10:30,23.677,0
8,5/7/2024 10:45,22.812,0
9,5/7/2024 11:00,23.196,0
10,5/7/2024 11:15,22.717,2
11,5/7/2024 11:30,20.71,0
12,5/7/2024 11:45,23.581,0
13,5/7/2024 12:00,24.931,1
14,5/7/2024 12:15,23.966,0
15,5/7/2024 12:30,21.473,0
16,5/7/2024 12:45,21.187,0
17,5/7/2024 13:00,20.805,0
18,5/7/2024 13:15,19.948,320
19,5/7/2024 13:30,10.944,1920
20,5/7/2024 13:45,11.528,2432
21,5/7/2024 14:00,11.722,1856
22,5/7/2024 14:15,11.916,2944
23,5/7/2024 14:30,11.916,1920
24,5/7/2024 14:45,12.207,2048
25,5/7/2024 15:00,12.497,3200
26,5/7/2024 15:15,12.497,2304
27,5/7/2024 15:30,12.304,608
28,5/7/2024 15:45,12.401,704
29,5/7/2024 16:00,12.98,2816
30,5/7/2024 16:15,13.076,2816
31,5/7/2024 16:30,13.269,1920
32,5/7/2024 16:45,13.269,1408
33,5/7/2024 17:00,13.269,1152
34,5/7/2024 17:15,13.269,1088
35,5/7/2024 17:30,13.076,576
36,5/7/2024 17:45,13.076,576
37,5/7/2024 18:00,13.076,512
38,5/7/2024 18:15,13.173,416
39,5/7/2024 18:30,12.98,248
40,5/7/2024 18:45,12.883,136
41,5/7/2024 19:00,11.722,109
42,5/7/2024 19:15,11.334,79
43,5/7/2024 19:30,11.041,45
44,5/7/2024 19:45,10.944,17
45,5/7/2024 20:00,10.846,1
46,5/7/2024 20:15,11.041,0
47,5/7/2024 20:30,11.139,0
48,5/7/2024 20:45,11.334,0
49,5/7/2024 21:00,11.431,0
50,5/7/2024 21:15,11.431,0
51,5/7/2024 21:30,11.334,0
52,5/7/2024 21:45,11.139,0
53,5/7/2024 22:00,11.041,0
54,5/7/2024 22:15,10.748,0
55,5/7/2024 22:30,10.651,0
56,5/7/2024 22:45,10.553,0
57,5/7/2024 23:00,10.455,0
58,5/7/2024 23:15,10.259,0
59,5/7/2024 23:30,10.161,0
60,5/7/2024 23:45,10.259,0
61,5/8/2024 0:00,10.357,0
62,5/8/2024 0:15,10.651,0
63,5/8/2024 0:30,10.748,0
64,5/8/2024 0:45,10.748,0
65,5/8/2024 1:00,10.846,0
66,5/8/2024 1:15,10.944,0
67,5/8/2024 1:30,10.944,0
68,5/8/2024 1:45,10.944,0
69,5/8/2024 2:00,11.041,0
70,5/8/2024 2:15,11.236,0
71,5/8/2024 2:30,11.041,0
72,5/8/2024 2:45,10.944,0
73,5/8/2024 3:00,11.041,0
74,5/8/2024 3:15,11.334,0
75,5/8/2024 3:30,11.528,0
76,5/8/2024 3:45,11.528,0
77,5/8/2024 4:00,11.625,0
78,5/8/2024 4:15,11.625,0
79,5/8/2024 4:30,11.722,0
80,5/8/2024 4:45,11.625,0
81,5/8/2024 5:00,11.625,0
82,5/8/2024 5:15,11.625,4
