reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,5/16/2023 7:00,19.567,0
2,5/16/2023 7:15,19.092,0
3,5/16/2023 7:30,19.377,0
4,5/16/2023 7:45,18.901,0
5,5/16/2023 8:00,20.043,2688
6,5/16/2023 8:15,20.996,15872
7,5/16/2023 8:30,20.234,10752
8,5/16/2023 8:45,15.378,110
9,5/16/2023 9:00,11.431,432
10,5/16/2023 9:15,11.431,512
11,5/16/2023 9:30,11.431,432
12,5/16/2023 9:45,11.431,416
13,5/16/2023 10:00,11.431,448
14,5/16/2023 10:15,11.528,496
15,5/16/2023 10:30,11.819,608
16,5/16/2023 10:45,12.304,608
17,5/16/2023 11:00,12.594,960
18,5/16/2023 11:15,12.594,800
19,5/16/2023 11:30,12.594,1152
20,5/16/2023 11:45,12.69,1344
21,5/16/2023 12:00,12.883,704
22,5/16/2023 12:15,13.365,1920
23,5/16/2023 12:30,13.365,1728
24,5/16/2023 12:45,13.461,992
25,5/16/2023 13:00,13.365,1088
26,5/16/2023 13:15,13.75,1152
27,5/16/2023 13:30,13.942,1344
28,5/16/2023 13:45,14.038,2176
29,5/16/2023 14:00,14.134,1856
30,5/16/2023 14:15,14.23,2176
31,5/16/2023 14:30,14.421,1728
32,5/16/2023 14:45,14.804,2048
33,5/16/2023 15:00,15.282,3200
34,5/16/2023 15:15,15.951,5376
35,5/16/2023 15:30,16.141,4352
36,5/16/2023 15:45,15.951,3968
37,5/16/2023 16:00,16.046,3200
38,5/16/2023 16:15,15.664,3456
39,5/16/2023 16:30,15.282,1536
40,5/16/2023 16:45,15.569,1536
41,5/16/2023 17:00,14.038,1152
42,5/16/2023 17:15,13.076,704
43,5/16/2023 17:30,13.365,512
44,5/16/2023 17:45,14.134,432
45,5/16/2023 18:00,14.23,416
46,5/16/2023 18:15,14.23,272
47,5/16/2023 18:30,14.23,192
48,5/16/2023 18:45,14.23,144
49,5/16/2023 19:00,14.038,85
50,5/16/2023 19:15,13.558,53
51,5/16/2023 19:30,12.69,23
52,5/16/2023 19:45,12.304,8
53,5/16/2023 20:00,12.013,0
54,5/16/2023 20:15,11.722,0
55,5/16/2023 20:30,11.528,0
56,5/16/2023 20:45,11.431,0
