reading.no,date.time,temp.C,Intensity.lum.per.sqft
1,5/7/2024 9:00,24.448,1
2,5/7/2024 9:15,24.545,2
3,5/7/2024 9:30,22.142,0
4,5/7/2024 9:45,21.187,1
5,5/7/2024 10:00,23.484,0
6,5/7/2024 10:15,24.448,0
7,5/7/2024 10:30,23.966,0
8,5/7/2024 10:45,23.1,0
9,5/7/2024 11:00,24.835,0
10,5/7/2024 11:15,23.677,1
11,5/7/2024 11:30,22.717,0
12,5/7/2024 11:45,24.738,0
13,5/7/2024 12:00,27.173,2
14,5/7/2024 12:15,25.902,0
15,5/7/2024 12:30,22.525,0
16,5/7/2024 12:45,22.142,0
17,5/7/2024 13:00,21.76,0
18,5/7/2024 13:15,23.196,2
19,5/7/2024 13:30,23.292,3
20,5/7/2024 13:45,20.805,864
21,5/7/2024 14:00,11.334,3456
22,5/7/2024 14:15,11.334,3968
23,5/7/2024 14:30,11.722,3072
24,5/7/2024 14:45,11.722,3840
25,5/7/2024 15:00,11.334,3968
26,5/7/2024 15:15,11.334,1856
27,5/7/2024 15:30,11.528,1536
28,5/7/2024 15:45,11.722,3456
29,5/7/2024 16:00,11.916,3200
30,5/7/2024 16:15,11.916,4096
31,5/7/2024 16:30,11.722,1728
32,5/7/2024 16:45,11.722,2816
33,5/7/2024 17:00,11.625,2816
34,5/7/2024 17:15,11.528,1728
35,5/7/2024 17:30,11.431,992
36,5/7/2024 17:45,11.431,992
37,5/7/2024 18:00,11.334,576
38,5/7/2024 18:15,11.139,704
39,5/7/2024 18:30,11.334,432
40,5/7/2024 18:45,11.236,176
41,5/7/2024 19:00,10.944,125
42,5/7/2024 19:15,10.944,86
43,5/7/2024 19:30,10.846,46
44,5/7/2024 19:45,11.334,14
45,5/7/2024 20:00,11.334,0
46,5/7/2024 20:15,11.236,0
47,5/7/2024 20:30,11.236,0
48,5/7/2024 20:45,11.334,0
49,5/7/2024 21:00,11.334,0
50,5/7/2024 21:15,9.965,0
51,5/7/2024 21:30,9.077,0
52,5/7/2024 21:45,8.481,0
53,5/7/2024 22:00,8.68,0
54,5/7/2024 22:15,7.983,0
55,5/7/2024 22:30,7.481,0
56,5/7/2024 22:45,7.381,0
57,5/7/2024 23:00,8.182,0
58,5/7/2024 23:15,8.282,0
59,5/7/2024 23:30,7.582,0
60,5/7/2024 23:45,7.782,0
61,5/8/2024 0:00,7.481,0
62,5/8/2024 0:15,7.481,0
63,5/8/2024 0:30,7.983,0
64,5/8/2024 0:45,8.68,0
65,5/8/2024 1:00,9.373,0
66,5/8/2024 1:15,9.176,0
67,5/8/2024 1:30,9.571,0
68,5/8/2024 1:45,9.472,0
69,5/8/2024 2:00,9.866,0
70,5/8/2024 2:15,9.965,0
71,5/8/2024 2:30,9.768,0
72,5/8/2024 2:45,9.669,0
73,5/8/2024 3:00,9.768,0
74,5/8/2024 3:15,9.768,0
75,5/8/2024 3:30,9.866,0
76,5/8/2024 3:45,10.063,0
77,5/8/2024 4:00,10.161,0
78,5/8/2024 4:15,10.357,0
79,5/8/2024 4:30,10.259,0
80,5/8/2024 4:45,10.357,0
81,5/8/2024 5:00,10.259,0
82,5/8/2024 5:15,10.259,1
83,5/8/2024 5:30,10.455,20
84,5/8/2024 5:45,10.748,77
85,5/8/2024 6:00,10.748,160
86,5/8/2024 6:15,10.748,288
87,5/8/2024 6:30,10.846,304
88,5/8/2024 6:45,10.944,480
89,5/8/2024 7:00,11.236,672
90,5/8/2024 7:15,11.236,448
91,5/8/2024 7:30,11.139,448
92,5/8/2024 7:45,11.236,672
93,5/8/2024 8:00,11.139,672
94,5/8/2024 8:15,11.236,864
95,5/8/2024 8:30,11.139,768
96,5/8/2024 8:45,11.041,304
97,5/8/2024 9:00,10.944,232
98,5/8/2024 9:15,11.041,208
99,5/8/2024 9:30,10.357,108
100,5/8/2024 9:45,10.357,136
101,5/8/2024 10:00,10.161,123
102,5/8/2024 10:15,9.866,67
103,5/8/2024 10:30,9.571,272
104,5/8/2024 10:45,9.571,136
105,5/8/2024 11:00,9.571,105
106,5/8/2024 11:15,9.275,89
107,5/8/2024 11:30,9.077,80
108,5/8/2024 11:45,9.176,152
109,5/8/2024 12:00,9.275,304
110,5/8/2024 12:15,8.978,144
111,5/8/2024 12:30,8.978,192
112,5/8/2024 12:45,8.978,116
113,5/8/2024 13:00,9.077,136
114,5/8/2024 13:15,9.176,256
115,5/8/2024 13:30,9.176,256
116,5/8/2024 13:45,9.275,118
117,5/8/2024 14:00,9.373,272
118,5/8/2024 14:15,9.571,432
119,5/8/2024 14:30,9.472,352
120,5/8/2024 14:45,9.571,288
121,5/8/2024 15:00,9.768,416
122,5/8/2024 15:15,9.866,464
123,5/8/2024 15:30,10.161,336
124,5/8/2024 15:45,10.259,672
125,5/8/2024 16:00,10.259,480
126,5/8/2024 16:15,10.259,320
127,5/8/2024 16:30,10.259,336
128,5/8/2024 16:45,10.553,216
129,5/8/2024 17:00,10.748,192
130,5/8/2024 17:15,10.944,152
131,5/8/2024 17:30,11.041,168
132,5/8/2024 17:45,11.041,75
133,5/8/2024 18:00,11.139,192
134,5/8/2024 18:15,11.236,448
135,5/8/2024 18:30,11.139,96
136,5/8/2024 18:45,11.041,39
137,5/8/2024 19:00,11.139,50
138,5/8/2024 19:15,11.139,76
139,5/8/2024 19:30,11.139,33
140,5/8/2024 19:45,11.139,5
141,5/8/2024 20:00,11.139,0
142,5/8/2024 20:15,11.139,0
143,5/8/2024 20:30,11.139,0
144,5/8/2024 20:45,11.139,0
145,5/8/2024 21:00,11.236,0
146,5/8/2024 21:15,11.236,0
147,5/8/2024 21:30,11.236,0
148,5/8/2024 21:45,11.236,0
149,5/8/2024 22:00,11.139,0
150,5/8/2024 22:15,11.139,0
151,5/8/2024 22:30,11.139,0
152,5/8/2024 22:45,9.275,0
153,5/8/2024 23:00,9.275,0
154,5/8/2024 23:15,9.176,0
155,5/8/2024 23:30,9.275,0
156,5/8/2024 23:45,9.077,0
157,5/9/2024 0:00,9.077,0
158,5/9/2024 0:15,9.176,0
159,5/9/2024 0:30,9.077,0
160,5/9/2024 0:45,9.275,0
161,5/9/2024 1:00,9.373,0
162,5/9/2024 1:15,9.768,0
163,5/9/2024 1:30,10.553,0
164,5/9/2024 1:45,10.651,0
165,5/9/2024 2:00,10.748,0
166,5/9/2024 2:15,10.748,0
167,5/9/2024 2:30,10.846,0
168,5/9/2024 2:45,10.846,0
169,5/9/2024 3:00,10.846,0
170,5/9/2024 3:15,10.846,0
171,5/9/2024 3:30,10.846,0
172,5/9/2024 3:45,10.846,0
173,5/9/2024 4:00,10.846,0
174,5/9/2024 4:15,10.846,0
175,5/9/2024 4:30,10.846,0
176,5/9/2024 4:45,10.846,0
177,5/9/2024 5:00,10.846,0
178,5/9/2024 5:15,10.846,2
179,5/9/2024 5:30,10.846,18
180,5/9/2024 5:45,10.846,55
181,5/9/2024 6:00,10.944,94
182,5/9/2024 6:15,10.944,152
183,5/9/2024 6:30,10.944,232
184,5/9/2024 6:45,10.944,304
185,5/9/2024 7:00,11.041,400
186,5/9/2024 7:15,11.139,400
187,5/9/2024 7:30,11.139,480
188,5/9/2024 7:45,11.139,432
189,5/9/2024 8:00,11.236,704
190,5/9/2024 8:15,11.334,704
191,5/9/2024 8:30,11.334,768
192,5/9/2024 8:45,11.236,608
193,5/9/2024 9:00,11.334,768
194,5/9/2024 9:15,11.139,608
195,5/9/2024 9:30,11.334,1024
196,5/9/2024 9:45,11.236,896
197,5/9/2024 10:00,11.334,576
198,5/9/2024 10:15,11.334,576
199,5/9/2024 10:30,11.236,232
200,5/9/2024 10:45,11.236,576
201,5/9/2024 11:00,11.236,576
202,5/9/2024 11:15,11.041,256
203,5/9/2024 11:30,11.139,248
204,5/9/2024 11:45,11.236,480
205,5/9/2024 12:00,11.334,512
206,5/9/2024 12:15,11.236,384
207,5/9/2024 12:30,11.139,384
208,5/9/2024 12:45,10.748,320
209,5/9/2024 13:00,11.139,248
210,5/9/2024 13:15,11.139,336
211,5/9/2024 13:30,11.334,1344
212,5/9/2024 13:45,10.553,768
213,5/9/2024 14:00,10.553,608
214,5/9/2024 14:15,11.041,480
215,5/9/2024 14:30,11.041,480
216,5/9/2024 14:45,11.041,368
217,5/9/2024 15:00,11.431,1536
218,5/9/2024 15:15,11.528,1344
219,5/9/2024 15:30,11.528,1536
220,5/9/2024 15:45,11.625,1536
221,5/9/2024 16:00,11.625,1344
222,5/9/2024 16:15,11.722,1408
223,5/9/2024 16:30,11.722,1344
224,5/9/2024 16:45,11.722,1088
225,5/9/2024 17:00,11.722,1152
226,5/9/2024 17:15,11.625,1152
227,5/9/2024 17:30,11.625,1088
228,5/9/2024 17:45,11.431,800
229,5/9/2024 18:00,11.431,384
