"site.id","latitude","longitude","date","median.T","sst_jpl","sst_acspo","sst_crw"
"DC",42.66801,-70.67422,2024-07-08,13.461,19.087365752716,17.3181538801927,17.4333333333333
"DC",42.66801,-70.67422,2024-07-09,14.421,18.9888773926539,17.8897734583389,17.4233333333333
"DC",42.66801,-70.67422,2024-07-10,14.469,18.7726663217796,17.6897701394969,17.4566666666667
"DC",42.66801,-70.67422,2024-07-11,11.916,18.6466109674082,20.0763366434834,17.6233333333333
"DC",42.66801,-70.67422,2024-07-12,12.69,17.9629063631661,17.0129730185947,16.63
"DC",42.66801,-70.67422,2024-07-13,12.98,18.2388416968443,16.474675368437,16.9233333333333
"DC",42.66801,-70.67422,2024-07-14,12.497,17.8328665287118,17.3249495149863,16.9333333333333
"DC",42.66801,-70.67422,2024-07-15,14.661,17.9519637868598,16.9821405624048,16.7533333333333
"DC",42.66801,-70.67422,2024-07-16,14.517,18.0254562855665,18.607392842429,17.4333333333333
"DC",42.66801,-70.67422,2024-07-17,15.855,18.1652410760476,17.0338997349434,17.7466666666667
"DC",42.66801,-70.67422,2024-07-18,15.712,18.3352224521469,17.824429729573,17.4833333333333
"DC",42.66801,-70.67422,2024-07-19,16.808,18.281742369374,18.683166662852,17.6266666666667
"DC",42.66801,-70.67422,2024-07-20,16.189,18.3590884635282,16.5402851104736,17.2233333333333
"DC",42.66801,-70.67422,2024-07-21,16.713,18.5761319192964,16.6939103656777,16.9233333333333
"DC",42.66801,-70.67422,2024-07-22,15.187,18.696808070357,18.1793456067824,17.31
"DC",42.66801,-70.67422,2024-07-23,14.517,18.1803569580962,18.0046913869096,17.1666666666667
"DC",42.66801,-70.67422,2024-07-24,13.0765,17.8369187790998,18.2159996032715,17.6
"DC",42.66801,-70.67422,2024-07-25,13.846,18.5865131919296,18.1450954850312,17.8766666666667
"DC",42.66801,-70.67422,2024-07-26,15.139,18.7875949301604,17.100526374683,18.08
"DC",42.66801,-70.67422,2024-07-27,16.237,18.6431163993792,16.6517922543217,17.3233333333333
"DC",42.66801,-70.67422,2024-07-28,16.237,18.5635043973099,17.3331771819509,17.5766666666667
"DC",42.66801,-70.67422,2024-07-29,17.379,18.6162245214692,17.8766191583544,17.25
