"site.id","latitude","longitude","date","median.T","sst_jpl","sst_acspo","sst_crw"
"AQ",42.53003,-70.852886,"2024-05-07",11.236,10.548,NA,8.72
"AQ",42.53003,-70.852886,"2024-05-08",11.334,10.645,11.1700000762939,8.52
"AQ",42.53003,-70.852886,"2024-05-09",11.041,10.458,10.4899997711182,10.18
"AQ",42.53003,-70.852886,"2024-05-10",11.334,10.408,NA,9.95
"AQ",42.53003,-70.852886,"2024-05-11",11.334,10.434,10.3999996185303,10.42
"AQ",42.53003,-70.852886,"2024-05-12",11.431,11.074,10.1199998855591,10.16
"AQ",42.53003,-70.852886,"2024-05-13",11.819,11.379,10.1999998092651,10.23
"AQ",42.53003,-70.852886,"2024-05-14",13.269,11.462,10.9700002670288,10.77
"AQ",42.53003,-70.852886,"2024-05-15",12.98,11.41,11.6199998855591,11.28
"AQ",42.53003,-70.852886,"2024-05-16",13.076,11.791,NA,10.84
"AQ",42.53003,-70.852886,"2024-05-17",13.269,11.867,NA,11.46
"AQ",42.53003,-70.852886,"2024-05-18",13.606,11.676,12.75,11.99
"AQ",42.53003,-70.852886,"2024-05-19",13.269,11.719,12.0900001525879,11.86
"AQ",42.53003,-70.852886,"2024-05-20",13.076,12.125,NA,11.77
"AQ",42.53003,-70.852886,"2024-05-21",13.654,15.186,11.3100004196167,11.46
"AQ",42.53003,-70.852886,"2024-05-22",14.134,14.593,13.3199996948242,12.03
"AQ",42.53003,-70.852886,"2024-05-23",13.75,14.375,14.5100002288818,11.69
"AQ",42.53003,-70.852886,"2024-05-24",11.431,14.463,14.8699998855591,13.71
"AQ",42.53003,-70.852886,"2024-05-25",9.866,14.62,14.6499996185303,13.86
"AQ",42.53003,-70.852886,"2024-05-26",12.207,14.601,11.9099998474121,13.47
"AQ",42.53003,-70.852886,"2024-05-27",13.75,14.857,13.9799995422363,13.93
"AQ",42.53003,-70.852886,"2024-05-28",14.661,15.185,15.6099996566772,14.94
"AQ",42.53003,-70.852886,"2024-05-29",12.642,15.171,NA,15.05
"AQ",42.53003,-70.852886,"2024-05-30",14.038,14.789,15.3900003433228,15.02
"AQ",42.53003,-70.852886,"2024-05-31",14.517,14.981,NA,14.83
"AQ",42.53003,-70.852886,"2024-06-01",15.187,15.424,14.3199996948242,14.53
"AQ",42.53003,-70.852886,"2024-06-02",15.712,15.51,14.9700002670288,14.92
"AQ",42.53003,-70.852886,"2024-06-03",16.046,15.38,15.3500003814697,15.08
"AQ",42.53003,-70.852886,"2024-06-04",16.7605,15.93,15.8800001144409,15.23
"AQ",42.53003,-70.852886,"2024-06-05",16.7605,16.28,15.9799995422363,15.69
"AQ",42.53003,-70.852886,"2024-06-06",13.846,16.043,17.1800003051758,16.24
"AQ",42.53003,-70.852886,"2024-06-07",15.282,16.037,16.2099990844727,16.18
"AQ",42.53003,-70.852886,"2024-06-08",14.996,16.085,NA,16.02
"AQ",42.53003,-70.852886,"2024-06-09",10.553,15.967,16.1800003051758,16.37
"AQ",42.53003,-70.852886,"2024-06-10",11.528,15.943,17.4899997711182,16.62
"AQ",42.53003,-70.852886,"2024-06-11",12.304,16.102,14.4799995422363,16.17
"AQ",42.53003,-70.852886,"2024-06-12",13.558,16.384,14.6899995803833,15.83
"AQ",42.53003,-70.852886,"2024-06-13",14.948,17.666,15.8999996185303,16.44
"AQ",42.53003,-70.852886,"2024-06-14",14.709,17.605,16.3199996948242,16.76
"AQ",42.53003,-70.852886,"2024-06-15",12.7385,17.621,16.8299999237061,16.73
"AQ",42.53003,-70.852886,"2024-06-16",12.9315,17.652,14.9700002670288,16.84
"AQ",42.53003,-70.852886,"2024-06-17",14.9,17.709,14.7700004577637,15.92
"AQ",42.53003,-70.852886,"2024-06-18",14.9,17.406,16.9200000762939,16.12
"AQ",42.53003,-70.852886,"2024-06-19",12.013,17.248,16.6599998474121,16.45
"AQ",42.53003,-70.852886,"2024-06-20",10.553,17.353,18.0599994659424,17.04
"AQ",42.53003,-70.852886,"2024-06-21",10.748,17.569,NA,16.73
"AQ",42.53003,-70.852886,"2024-06-22",12.69,17.919,16.5100002288818,17.1
"AQ",42.53003,-70.852886,"2024-06-23",15.0435,18.345,17,17.47
"AQ",42.53003,-70.852886,"2024-06-24",15.664,17.677,NA,17.15
"AQ",42.53003,-70.852886,"2024-06-25",10.846,17.619,17.3899993896484,17.67
"AQ",42.53003,-70.852886,"2024-06-26",14.421,17.433,15.8100004196167,17.29
"AQ",42.53003,-70.852886,"2024-06-27",14.325,17.349,16.8899993896484,16.99
"AQ",42.53003,-70.852886,"2024-06-28",12.883,17.153,16.8999996185303,17.02
"AQ",42.53003,-70.852886,"2024-06-29",13.558,17.305,13.9499998092651,16.25
"AQ",42.53003,-70.852886,"2024-06-30",14.134,17.26,15.3400001525879,16.67
"AQ",42.53003,-70.852886,"2024-07-01",13.173,17.114,NA,15.74
"AQ",42.53003,-70.852886,"2024-07-02",12.98,17.122,15.0100002288818,16.11
"AQ",42.53003,-70.852886,"2024-07-03",13.654,16.93,15.1300001144409,15.49
"AQ",42.53003,-70.852886,"2024-07-04",15.091,17.149,15.8400001525879,15.89
"AQ",42.53003,-70.852886,"2024-07-05",14.517,17.772,16.6100006103516,16.61
"AQ",42.53003,-70.852886,"2024-07-06",13.317,18.157,17.5,17.09
"AQ",42.53003,-70.852886,"2024-07-07",12.3525,19.301,NA,18.18
"AQ",42.53003,-70.852886,"2024-07-08",11.819,19.34,20.6599998474121,17.95
"AQ",42.53003,-70.852886,"2024-07-09",12.594,19.312,18.8400001525879,17.92
"AQ",42.53003,-70.852886,"2024-07-10",12.7865,19.18,17.8700008392334,17.91
"AQ",42.53003,-70.852886,"2024-07-11",12.98,18.922,NA,18.13
"AQ",42.53003,-70.852886,"2024-07-12",12.401,18.346,16.5699996948242,16.96
"AQ",42.53003,-70.852886,"2024-07-13",10.9925,18.41,NA,17.27
"AQ",42.53003,-70.852886,"2024-07-14",11.236,18.13,NA,16.84
"AQ",42.53003,-70.852886,"2024-07-15",11.528,18.077,NA,16.63
"AQ",42.53003,-70.852886,"2024-07-16",10.9925,18.084,18.3700008392334,17.04
"AQ",42.53003,-70.852886,"2024-07-17",10.161,18.312,17.1299991607666,17.45
"AQ",42.53003,-70.852886,"2024-07-18",11.236,18.492,NA,17.61
"AQ",42.53003,-70.852886,"2024-07-19",11.4795,18.418,NA,17.33
"AQ",42.53003,-70.852886,"2024-07-20",13.076,18.622,14.289999961853,17
"AQ",42.53003,-70.852886,"2024-07-21",13.028,18.933,15.3100004196167,16.49
"AQ",42.53003,-70.852886,"2024-07-22",13.461,19.083,17.0699996948242,16.71
"AQ",42.53003,-70.852886,"2024-07-23",14.517,18.706,17.7000007629395,16.97
"AQ",42.53003,-70.852886,"2024-07-24",14.421,18.383,NA,17.38
"AQ",42.53003,-70.852886,"2024-07-25",14.709,18.904,NA,17.52
"AQ",42.53003,-70.852886,"2024-07-26",13.317,19.021,NA,17.89
"AQ",42.53003,-70.852886,"2024-07-27",13.269,18.559,15.3500003814697,16.71
"AQ",42.53003,-70.852886,"2024-07-28",14.517,18.442,15.7799997329712,16.97
"AQ",42.53003,-70.852886,"2024-07-29",14.9,18.781,15.9300003051758,16.65
"AQ",42.53003,-70.852886,"2024-07-30",16.189,19.014,NA,16.9
"AQ",42.53003,-70.852886,"2024-07-31",17.094,19.382,17.1000003814697,17.13
"AQ",42.53003,-70.852886,"2024-08-01",17.284,19.712,17.7000007629395,17.32
"AQ",42.53003,-70.852886,"2024-08-02",15.951,19.813,18.8400001525879,18.55
"AQ",42.53003,-70.852886,"2024-08-03",17.76,19.828,20.1700000762939,19.53
"AQ",42.53003,-70.852886,"2024-08-04",17.76,19.862,NA,18.75
"AQ",42.53003,-70.852886,"2024-08-05",16.618,19.598,20.2999992370605,19.86
"AQ",42.53003,-70.852886,"2024-08-06",17.8075,19.432,19.5300006866455,19.81
"AQ",42.53003,-70.852886,"2024-08-07",18.331,18.402,NA,19.92
"AQ",42.53003,-70.852886,"2024-08-08",18.616,18.935,NA,18.8
"AQ",42.53003,-70.852886,"2024-08-09",19.092,19.355,18.1399993896484,18.3
"AQ",42.53003,-70.852886,"2024-08-10",19.092,19.766,NA,18.06
"AQ",42.53003,-70.852886,"2024-08-11",16.141,19.607,21.0900001525879,18.28
"AQ",42.53003,-70.852886,"2024-08-12",15.8075,19.525,18.9400005340576,18.48
"AQ",42.53003,-70.852886,"2024-08-13",14.23,19.47,18.0300006866455,18.49
"AQ",42.53003,-70.852886,"2024-08-14",16.046,19.398,16.7399997711182,18.23
"AQ",42.53003,-70.852886,"2024-08-15",18.188,19.73,17.3199996948242,18.53
"AQ",42.53003,-70.852886,"2024-08-16",18.996,19.789,18.7600002288818,18.94
"AQ",42.53003,-70.852886,"2024-08-17",19.377,19.658,19.2600002288818,19.19
"AQ",42.53003,-70.852886,"2024-08-18",19.758,19.821,19.1800003051758,19.54
"AQ",42.53003,-70.852886,"2024-08-19",19.567,19.753,NA,19.46
"AQ",42.53003,-70.852886,"2024-08-20",19.187,19.521,NA,19.62
"AQ",42.53003,-70.852886,"2024-08-21",14.9,18.979,19.1000003814697,19.7
"AQ",42.53003,-70.852886,"2024-08-22",16.237,18.88,17.5699996948242,18.61
"AQ",42.53003,-70.852886,"2024-08-23",16.237,18.975,16.8199996948242,17.66
"AQ",42.53003,-70.852886,"2024-08-24",16.523,19.092,16.4500007629395,17.54
"AQ",42.53003,-70.852886,"2024-08-25",17.094,19.082,17.5300006866455,18.05
"AQ",42.53003,-70.852886,"2024-08-26",17.379,19.096,17.8099994659424,18.4
"AQ",42.53003,-70.852886,"2024-08-27",18.426,19.182,18.25,18.74
"AQ",42.53003,-70.852886,"2024-08-28",19.662,19.271,18.5599994659424,19.13
"AQ",42.53003,-70.852886,"2024-08-29",18.806,19.131,19.6399993896484,19.44
"AQ",42.53003,-70.852886,"2024-08-30",18.521,19.081,18.8099994659424,19.27
"AQ",42.53003,-70.852886,"2024-08-31",19.092,19.194,18.3700008392334,18.61
"AQ",42.53003,-70.852886,"2024-09-01",19.758,19.386,18.7399997711182,18.75
"AQ",42.53003,-70.852886,"2024-09-02",18.8535,19.513,21.4300003051758,19.41
"AQ",42.53003,-70.852886,"2024-09-03",18.616,19.016,19.8899993896484,19.39
"AQ",42.53003,-70.852886,"2024-09-04",17.379,18.152,18.4599990844727,18.73
"AQ",42.53003,-70.852886,"2024-09-05",17.95,18.099,17.9400005340576,18.45
"AQ",42.53003,-70.852886,"2024-09-06",18.331,18.184,17.7600002288818,18.37
"AQ",42.53003,-70.852886,"2024-09-07",18.616,18.347,17.7600002288818,18.32
"AQ",42.53003,-70.852886,"2024-09-08",18.711,18.396,17.8999996185303,18.16
"AQ",42.53003,-70.852886,"2024-09-09",16.475,17.64,18.2099990844727,18.32
"AQ",42.53003,-70.852886,"2024-09-10",14.9,16.957,17.2399997711182,17.82
"AQ",42.53003,-70.852886,"2024-09-11",15.378,17.104,16.7999992370605,17.63
"AQ",42.53003,-70.852886,"2024-09-12",16.618,18.032,16.3700008392334,17.47
"AQ",42.53003,-70.852886,"2024-09-13",17.284,18.103,16.5200004577637,17.51
"AQ",42.53003,-70.852886,"2024-09-14",17.665,18.225,17.4099998474121,17.91
"AQ",42.53003,-70.852886,"2024-09-15",18.426,18.344,18.2299995422363,18.18
"AQ",42.53003,-70.852886,"2024-09-16",18.521,18.453,18.1499996185303,18.11
"AQ",42.53003,-70.852886,"2024-09-17",18.2835,18.5,18.2900009155273,18.32
"AQ",42.53003,-70.852886,"2024-09-18",17.189,18.537,18.4799995422363,18.29
"AQ",42.53003,-70.852886,"2024-09-19",16.713,18.707,17.9400005340576,18.09
"AQ",42.53003,-70.852886,"2024-09-20",16.618,19.599,NA,18.21
"AQ",42.53003,-70.852886,"2024-09-21",16.7605,18.874,NA,17.61
"AQ",42.53003,-70.852886,"2024-09-22",16.903,18.351,NA,17.14
"AQ",42.53003,-70.852886,"2024-09-23",16.903,16.633,NA,16.92
"AQ",42.53003,-70.852886,"2024-09-24",16.999,16.637,16.5400009155273,16.7
"AQ",42.53003,-70.852886,"2024-09-25",17.094,16.635,16.7399997711182,16.59
"AQ",42.53003,-70.852886,"2024-09-26",17.094,16.575,NA,16.4
"AQ",42.53003,-70.852886,"2024-09-27",17.189,16.972,NA,16.4
"AQ",42.53003,-70.852886,"2024-09-28",17.475,17.038,17.6000003814697,16.48
"AQ",42.53003,-70.852886,"2024-09-29",17.665,17.104,16.8299999237061,17
"AQ",42.53003,-70.852886,"2024-09-30",17.76,17.115,17.1399993896484,16.91
"AQ",42.53003,-70.852886,"2024-10-01",17.76,17.119,17.1000003814697,16.97
"AQ",42.53003,-70.852886,"2024-10-02",17.665,17.151,17.1000003814697,16.86
"AQ",42.53003,-70.852886,"2024-10-03",17.665,17.118,16.8299999237061,16.73
"AQ",42.53003,-70.852886,"2024-10-04",17.76,17.142,16.8500003814697,16.81
"AQ",42.53003,-70.852886,"2024-10-05",17.76,17.071,17.1399993896484,16.94
"AQ",42.53003,-70.852886,"2024-10-06",17.665,16.934,16.9300003051758,16.87
"AQ",42.53003,-70.852886,"2024-10-07",17.284,16.748,17.0400009155273,16.93
"AQ",42.53003,-70.852886,"2024-10-08",17.094,16.237,17.0900001525879,16.78
"AQ",42.53003,-70.852886,"2024-10-09",16.808,16.046,16.1200008392334,16.68
"AQ",42.53003,-70.852886,"2024-10-10",15.951,15.705,16.1200008392334,16.38
"AQ",42.53003,-70.852886,"2024-10-11",15.091,15.243,15.7399997711182,16.19
"AQ",42.53003,-70.852886,"2024-10-12",14.804,15.076,15.25,15.48
"AQ",42.53003,-70.852886,"2024-10-13",14.421,15.426,14.9399995803833,15.21
"AQ",42.53003,-70.852886,"2024-10-14",14.23,15.613,14.0799999237061,14.92
"AQ",42.53003,-70.852886,"2024-10-15",13.702,14.51,NA,14.84
"AQ",42.53003,-70.852886,"2024-10-16",13.269,13.577,13.8900003433228,14.59
"AQ",42.53003,-70.852886,"2024-10-17",12.787,13.398,13.3199996948242,14.12
"AQ",42.53003,-70.852886,"2024-10-18",12.497,13.329,12.6899995803833,13.73
"AQ",42.53003,-70.852886,"2024-10-19",12.401,13.269,12.4200000762939,13.51
"AQ",42.53003,-70.852886,"2024-10-20",12.497,13.474,12.3900003433228,13.26
"AQ",42.53003,-70.852886,"2024-10-21",12.787,13.388,12.9399995803833,13.34
"AQ",42.53003,-70.852886,"2024-10-22",12.98,13.634,12.960000038147,13.5
"AQ",42.53003,-70.852886,"2024-10-23",13.461,14.003,13.2200002670288,13.51
"AQ",42.53003,-70.852886,"2024-10-24",13.461,14.115,13.25,13.49
"AQ",42.53003,-70.852886,"2024-10-25",13.365,13.876,13.1899995803833,13.58
"AQ",42.53003,-70.852886,"2024-10-26",13.269,13.543,13.0100002288818,13.43
"AQ",42.53003,-70.852886,"2024-10-27",12.69,12.47,12.8400001525879,13.23
"AQ",42.53003,-70.852886,"2024-10-28",12.013,12.267,12.3199996948242,12.89
"AQ",42.53003,-70.852886,"2024-10-29",11.7705,12.037,11.7200002670288,12.75
"AQ",42.53003,-70.852886,"2024-10-30",11.722,11.764,NA,12.43
"AQ",42.53003,-70.852886,"2024-10-31",11.722,12.053,NA,12.44
"AQ",42.53003,-70.852886,"2024-11-01",12.207,12.225,12.210000038147,12.17
"AQ",42.53003,-70.852886,"2024-11-02",11.916,12.102,13.1300001144409,12.56
"AQ",42.53003,-70.852886,"2024-11-03",11.528,12.229,11.9099998474121,12.2
"AQ",42.53003,-70.852886,"2024-11-04",11.236,12.385,11.539999961853,12.15
"AQ",42.53003,-70.852886,"2024-11-05",11.334,12.675,NA,11.84
"AQ",42.53003,-70.852886,"2024-11-06",11.819,12.241,12.1700000762939,11.85
"AQ",42.53003,-70.852886,"2024-11-07",12.013,11.696,12.7200002670288,12.36
"AQ",42.53003,-70.852886,"2024-11-08",11.722,11.632,12.0699996948242,12.14
"AQ",42.53003,-70.852886,"2024-11-09",11.236,11.611,11.7200002670288,11.93
"AQ",42.53003,-70.852886,"2024-11-10",10.846,11.517,11.2399997711182,11.61
"AQ",42.53003,-70.852886,"2024-11-11",11.041,11,10.9099998474121,11.41
"AQ",42.53003,-70.852886,"2024-11-12",10.944,10.843,11.1999998092651,11.47
"AQ",42.53003,-70.852886,"2024-11-13",10.357,10.621,10.8900003433228,11.15
"AQ",42.53003,-70.852886,"2024-11-14",9.965,10.898,10.3999996185303,10.82
"AQ",42.53003,-70.852886,"2024-11-15",9.373,10.98,10.1300001144409,10.54
"AQ",42.53003,-70.852886,"2024-11-16",9.275,10.374,10.0600004196167,10.31
"AQ",42.53003,-70.852886,"2024-11-17",9.176,10.271,10.1199998855591,10.33
"AQ",42.53003,-70.852886,"2024-11-18",9.2255,10.447,9.85999965667725,10.3
"AQ",42.53003,-70.852886,"2024-11-19",9.373,10.435,9.77999973297119,10.13
"AQ",42.53003,-70.852886,"2024-11-20",9.324,10.533,9.88000011444092,10.25
"AQ",42.53003,-70.852886,"2024-11-21",9.669,10.4,9.84000015258789,10.27
"AQ",42.53003,-70.852886,"2024-11-22",9.7185,9.995,NA,10.08
"AQ",42.53003,-70.852886,"2024-11-23",9.669,9.931,9.85999965667725,10.07
"AQ",42.53003,-70.852886,"2024-11-24",9.275,9.377,NA,9.87
"AQ",42.53003,-70.852886,"2024-11-25",8.978,9.294,9.47000026702881,9.84
"AQ",42.53003,-70.852886,"2024-11-26",8.779,9.487,9.02000045776367,9.65
"AQ",42.53003,-70.852886,"2024-11-27",8.481,9.507,8.48999977111816,9.55
"AQ",42.53003,-70.852886,"2024-11-28",8.581,9.615,8.88000011444092,9.48
"AQ",42.53003,-70.852886,"2024-11-29",8.182,9.578,8.72000026702881,9.47
"AQ",42.53003,-70.852886,"2024-11-30",7.882,9.284,8.42000007629395,9.29
"AQ",42.53003,-70.852886,"2024-12-01",7.682,9.13,8.34000015258789,9.16
"AQ",42.53003,-70.852886,"2024-12-02",7.481,9.108,8.10999965667725,9.03
"AQ",42.53003,-70.852886,"2024-12-03",6.978,9.072,8.10000038146973,8.86
"AQ",42.53003,-70.852886,"2024-12-04",6.877,8.995,NA,8.73
"AQ",42.53003,-70.852886,"2024-12-05",6.674,8.934,8.38000011444092,8.67
"AQ",42.53003,-70.852886,"2024-12-06",6.6235,8.806,NA,8.45
"AQ",42.53003,-70.852886,"2024-12-07",6.268,8.848,7.92000007629395,8.39
"AQ",42.53003,-70.852886,"2024-12-08",6.166,8.79,NA,8.29
"AQ",42.53003,-70.852886,"2024-12-09",6.674,8.78,NA,8.39
"AQ",42.53003,-70.852886,"2024-12-10",6.471,8.753,NA,8.37
"AQ",42.53003,-70.852886,"2024-12-11",6.674,8.478,NA,8.26
"AQ",42.53003,-70.852886,"2024-12-12",6.674,8.306,NA,8.25
"AQ",42.53003,-70.852886,"2024-12-13",6.674,8.116,7.80999994277954,8.09
"AQ",42.53003,-70.852886,"2024-12-14",6.268,7.847,7.34999990463257,7.76
"AQ",42.53003,-70.852886,"2024-12-15",6.166,7.761,7.03999996185303,7.65
"AQ",42.53003,-70.852886,"2024-12-16",6.166,7.836,7.44999980926514,7.53
"AQ",42.53003,-70.852886,"2024-12-17",6.471,7.918,NA,7.52
"AQ",42.53003,-70.852886,"2024-12-18",6.674,7.548,7.34000015258789,7.68
"AQ",42.53003,-70.852886,"2024-12-19",6.775,7.406,6.73999977111816,7.33
"AQ",42.53003,-70.852886,"2024-12-20",6.7245,7.231,7.1100001335144,7.26
"AQ",42.53003,-70.852886,"2024-12-21",6.064,7.039,7.21999979019165,7.26
"AQ",42.53003,-70.852886,"2024-12-22",5.552,7.153,NA,6.93
"AQ",42.53003,-70.852886,"2024-12-23",4.831,6.966,NA,6.93
"AQ",42.53003,-70.852886,"2024-12-24",4.519,6.959,6.44999980926514,6.67
"AQ",42.53003,-70.852886,"2024-12-25",4.727,6.719,NA,6.71
"AQ",42.53003,-70.852886,"2024-12-26",4.519,6.387,NA,6.6
"AQ",42.53003,-70.852886,"2024-12-27",4.519,6.235,NA,6.71
"AQ",42.53003,-70.852886,"2024-12-28",4.415,6.406,5.61999988555908,6.45
"AQ",42.53003,-70.852886,"2024-12-29",4.8825,6.937,6.42999982833862,6.37
"AQ",42.53003,-70.852886,"2024-12-30",5.141,6.935,NA,6.38
"AQ",42.53003,-70.852886,"2024-12-31",5.141,6.794,NA,6.38
"AQ",42.53003,-70.852886,"2025-01-01",5.45,6.731,5.19000005722046,6.08
"AQ",42.53003,-70.852886,"2025-01-02",5.1925,6.475,6.23999977111816,6.31
"AQ",42.53003,-70.852886,"2025-01-03",4.831,6.504,5.59000015258789,6.41
"AQ",42.53003,-70.852886,"2025-01-04",4.623,6.584,6.01999998092651,6.29
"AQ",42.53003,-70.852886,"2025-01-05",4.519,6.558,5.92000007629395,6.31
"AQ",42.53003,-70.852886,"2025-01-06",3.893,6.566,NA,6.09
"AQ",42.53003,-70.852886,"2025-01-07",3.893,6.385,NA,6.09
"AQ",42.53003,-70.852886,"2025-01-08",4.415,6.01,NA,6
"AQ",42.53003,-70.852886,"2025-01-09",4.623,5.626,5.46000003814697,5.87
"AQ",42.53003,-70.852886,"2025-01-10",4.207,5.599,NA,5.75
"AQ",42.53003,-70.852886,"2025-01-11",4.207,5.658,4.8899998664856,5.42
"AQ",42.53003,-70.852886,"2025-01-12",3.683,5.486,5.17999982833862,5.5
"AQ",42.53003,-70.852886,"2025-01-13",3.788,5.129,4.92999982833862,5.35
"AQ",42.53003,-70.852886,"2025-01-14",3.367,4.808,4.94000005722046,5.31
"AQ",42.53003,-70.852886,"2025-01-15",3.208,4.606,4.28000020980835,5.02
"AQ",42.53003,-70.852886,"2025-01-16",3.049,4.697,4.55999994277954,4.95
"AQ",42.53003,-70.852886,"2025-01-17",2.943,4.864,NA,4.8
"AQ",42.53003,-70.852886,"2025-01-18",3.261,4.998,4.26000022888184,4.81
"AQ",42.53003,-70.852886,"2025-01-19",2.943,4.679,4.05999994277954,4.7
"AQ",42.53003,-70.852886,"2025-01-20",2.837,4.544,3.88000011444092,4.81
"AQ",42.53003,-70.852886,"2025-01-21",2.4635,4.313,NA,4.54
"AQ",42.53003,-70.852886,"2025-01-22",2.624,4.147,3.91000008583069,4.46
"AQ",42.53003,-70.852886,"2025-01-23",2.088,4.114,NA,4.3
"AQ",42.53003,-70.852886,"2025-01-24",2.088,3.868,NA,4.32
"AQ",42.53003,-70.852886,"2025-01-25",1.656,4.04,4.19000005722046,4.23
"AQ",42.53003,-70.852886,"2025-01-26",1.656,4.322,4.30000019073486,4.17
"AQ",42.53003,-70.852886,"2025-01-27",1.764,4.176,4.1399998664856,4.19
"AQ",42.53003,-70.852886,"2025-01-28",1.98,4.084,3.4300000667572,4.16
"AQ",42.53003,-70.852886,"2025-01-29",1.98,4.171,3.72000002861023,4.1
"AQ",42.53003,-70.852886,"2025-01-30",1.764,4.192,NA,4.01
"AQ",42.53003,-70.852886,"2025-01-31",1.818,4.089,NA,4.01
"AQ",42.53003,-70.852886,"2025-02-01",1.656,3.89,NA,3.89
"AQ",42.53003,-70.852886,"2025-02-02",1.221,3.696,NA,3.9
"AQ",42.53003,-70.852886,"2025-02-03",1.4935,3.864,NA,3.77
"AQ",42.53003,-70.852886,"2025-02-04",1.872,3.936,NA,3.67
"AQ",42.53003,-70.852886,"2025-02-05",1.764,3.978,2.60999989509583,3.85
"AQ",42.53003,-70.852886,"2025-02-06",1.548,3.856,NA,3.67
"AQ",42.53003,-70.852886,"2025-02-07",1.439,4,NA,3.38
"AQ",42.53003,-70.852886,"2025-02-08",1.656,3.978,NA,3.48
"AQ",42.53003,-70.852886,"2025-02-09",1.656,3.726,2.25999999046326,3.44
"AQ",42.53003,-70.852886,"2025-02-10",1.439,3.642,NA,3.16
"AQ",42.53003,-70.852886,"2025-02-11",1.439,3.762,NA,3.41
"AQ",42.53003,-70.852886,"2025-02-12",1.548,3.797,NA,3.42
"AQ",42.53003,-70.852886,"2025-02-13",1.872,3.666,NA,3.24
"AQ",42.53003,-70.852886,"2025-02-14",1.548,3.479,NA,3.06
"AQ",42.53003,-70.852886,"2025-02-15",1.439,3.436,2.24000000953674,3.14
"AQ",42.53003,-70.852886,"2025-02-16",1.764,3.048,NA,2.46
"AQ",42.53003,-70.852886,"2025-02-17",1.33,3.036,NA,2.75
"AQ",42.53003,-70.852886,"2025-02-18",0.893,3.037,2.16000008583069,2.93
"AQ",42.53003,-70.852886,"2025-02-19",1.221,3.192,NA,2.94
"AQ",42.53003,-70.852886,"2025-02-20",1.33,2.9,NA,2.9
"AQ",42.53003,-70.852886,"2025-02-21",1.439,2.324,NA,2.7
"AQ",42.53003,-70.852886,"2025-02-22",1.548,2.19,1.5,2.55
"AQ",42.53003,-70.852886,"2025-02-23",1.764,2.49,2.13000011444092,2.56
"AQ",42.53003,-70.852886,"2025-02-24",2.195,2.84,1.85000002384186,2.59
"AQ",42.53003,-70.852886,"2025-02-25",2.303,2.629,2.02999997138977,2.22
"AQ",42.53003,-70.852886,"2025-02-26",2.624,2.583,NA,2.55
"AQ",42.53003,-70.852886,"2025-02-27",2.624,2.617,2.69000005722046,2.81
"AQ",42.53003,-70.852886,"2025-02-28",2.943,2.95,2.89000010490417,2.74
"AQ",42.53003,-70.852886,"2025-03-01",3.049,2.716,3.22000002861023,2.84
"AQ",42.53003,-70.852886,"2025-03-02",2.73,2.561,NA,2.83
"AQ",42.53003,-70.852886,"2025-03-03",2.303,2.609,2.70000004768372,2.89
"AQ",42.53003,-70.852886,"2025-03-04",2.517,2.911,2.49000000953674,2.76
"AQ",42.53003,-70.852886,"2025-03-05",2.837,3.394,2.25,2.82
"AQ",42.53003,-70.852886,"2025-03-06",3.314,3.17,2.79999995231628,3.24
"AQ",42.53003,-70.852886,"2025-03-07",3.155,2.876,NA,3.14
"AQ",42.53003,-70.852886,"2025-03-08",3.049,2.73,3.20000004768372,3.02
"AQ",42.53003,-70.852886,"2025-03-09",3.049,2.753,3.01999998092651,2.99
"AQ",42.53003,-70.852886,"2025-03-10",3.208,2.976,2.75,3.05
"AQ",42.53003,-70.852886,"2025-03-11",3.472,3.494,3.23000001907349,3.2
"AQ",42.53003,-70.852886,"2025-03-12",3.893,4.118,3.22000002861023,3.38
"AQ",42.53003,-70.852886,"2025-03-13",3.998,4.049,4.17000007629395,3.81
"AQ",42.53003,-70.852886,"2025-03-14",4.311,3.942,3.73000001907349,3.44
"AQ",42.53003,-70.852886,"2025-03-15",4.727,3.685,4.28000020980835,3.4
"AQ",42.53003,-70.852886,"2025-03-16",5.141,3.815,5.6399998664856,3.71
"AQ",42.53003,-70.852886,"2025-03-17",5.552,3.953,4.21000003814697,3.33
"AQ",42.53003,-70.852886,"2025-03-18",5.552,3.838,NA,4.11
"AQ",42.53003,-70.852886,"2025-03-19",5.45,3.911,NA,4.14
"AQ",42.53003,-70.852886,"2025-03-20",5.655,4.653,5,4.43
"AQ",42.53003,-70.852886,"2025-03-21",5.552,4.528,NA,4.33
"AQ",42.53003,-70.852886,"2025-03-22",5.552,4.544,3.97000002861023,4.39
"AQ",42.53003,-70.852886,"2025-03-23",5.244,4.445,4.92999982833862,4.62
"AQ",42.53003,-70.852886,"2025-03-24",5.037,4.477,4.90999984741211,4.77
"AQ",42.53003,-70.852886,"2025-03-25",5.244,4.516,4.01000022888184,4.33
"AQ",42.53003,-70.852886,"2025-03-26",5.244,4.447,4.86999988555908,4.61
"AQ",42.53003,-70.852886,"2025-03-27",5.244,4.451,4.19000005722046,4.28
"AQ",42.53003,-70.852886,"2025-03-28",5.347,4.444,5.03000020980835,4.51
"AQ",42.53003,-70.852886,"2025-03-29",5.244,4.52,4.84999990463257,4.64
"AQ",42.53003,-70.852886,"2025-03-30",5.141,4.577,NA,4.7
