site_id,time,temp_c
LI,2026-03-06T02:00:00.000000,1.880120158
LI,2026-03-06T03:00:00.000000,1.87843132
LI,2026-03-06T04:00:00.000000,1.882408261
LI,2026-03-06T05:00:00.000000,1.915499449
LI,2026-03-06T06:00:00.000000,1.948583484
LI,2026-03-06T07:00:00.000000,1.958674312
LI,2026-03-06T08:00:00.000000,1.957051158
LI,2026-03-06T09:00:00.000000,1.957899332
LI,2026-03-06T10:00:00.000000,1.958235025
LI,2026-03-06T11:00:00.000000,1.959287286
LI,2026-03-06T12:00:00.000000,1.95714879
LI,2026-03-06T13:00:00.000000,1.949270964
LI,2026-03-06T14:00:00.000000,1.936073184
LI,2026-03-06T15:00:00.000000,1.927788019
LI,2026-03-06T16:00:00.000000,1.935514212
LI,2026-03-06T17:00:00.000000,1.967577815
LI,2026-03-06T18:00:00.000000,1.998366475
LI,2026-03-06T19:00:00.000000,2.019892693
LI,2026-03-06T20:00:00.000000,2.036789417
LI,2026-03-06T21:00:00.000000,2.047629595
LI,2026-03-06T22:00:00.000000,2.053790569
LI,2026-03-06T23:00:00.000000,2.05264616
LI,2026-03-07T00:00:00.000000,2.046466351
LI,2026-03-07T01:00:00.000000,2.035384178
LI,2026-03-07T02:00:00.000000,2.019112825
LI,2026-03-07T03:00:00.000000,2.00652051
LI,2026-03-07T04:00:00.000000,2.00112915
LI,2026-03-07T05:00:00.000000,2.013023376
LI,2026-03-07T06:00:00.000000,2.039143562
LI,2026-03-07T07:00:00.000000,2.053454876
LI,2026-03-07T08:00:00.000000,2.057000399
LI,2026-03-07T09:00:00.000000,2.057912111
LI,2026-03-07T10:00:00.000000,2.058625698
LI,2026-03-07T11:00:00.000000,2.058989048
LI,2026-03-07T12:00:00.000000,2.05862093
LI,2026-03-07T13:00:00.000000,2.052865267
LI,2026-03-07T14:00:00.000000,2.042114973
LI,2026-03-07T15:00:00.000000,2.032784224
LI,2026-03-07T16:00:00.000000,2.035158634
LI,2026-03-07T17:00:00.000000,2.056981802
LI,2026-03-07T18:00:00.000000,2.098198891
LI,2026-03-07T19:00:00.000000,2.134406567
LI,2026-03-07T20:00:00.000000,2.161077499
LI,2026-03-07T21:00:00.000000,2.182944059
LI,2026-03-07T22:00:00.000000,2.194857836
LI,2026-03-07T23:00:00.000000,2.191061735
LI,2026-03-08T00:00:00.000000,2.191133499
OB,2026-03-02T00:00:00.000000,1.311473727
OB,2026-03-02T01:00:00.000000,0.940794051
OB,2026-03-02T02:00:00.000000,0.88817507
OB,2026-03-02T03:00:00.000000,0.869317174
OB,2026-03-02T04:00:00.000000,0.859081388
OB,2026-03-02T05:00:00.000000,0.857695341
OB,2026-03-02T06:00:00.000000,0.852921188
OB,2026-03-02T07:00:00.000000,0.853972316
OB,2026-03-02T08:00:00.000000,0.850069225
OB,2026-03-02T09:00:00.000000,0.850052178
OB,2026-03-02T10:00:00.000000,0.867966056
OB,2026-03-02T11:00:00.000000,0.914261818
OB,2026-03-02T12:00:00.000000,0.979571462
OB,2026-03-02T13:00:00.000000,0.996920109
OB,2026-03-02T14:00:00.000000,0.958229601
OB,2026-03-02T15:00:00.000000,0.928295195
OB,2026-03-02T16:00:00.000000,0.90825218
OB,2026-03-02T17:00:00.000000,0.89798671
OB,2026-03-02T18:00:00.000000,0.891070545
OB,2026-03-02T19:00:00.000000,0.88966471
OB,2026-03-02T20:00:00.000000,0.88618964
OB,2026-03-02T21:00:00.000000,0.883328855
OB,2026-03-02T22:00:00.000000,0.904638767
OB,2026-03-02T23:00:00.000000,0.945268035
OB,2026-03-03T00:00:00.000000,1.000343442
OB,2026-03-03T01:00:00.000000,0.750501871
OB,2026-03-03T02:00:00.000000,0.710310161
OB,2026-03-03T03:00:00.000000,0.691686153
OB,2026-03-03T04:00:00.000000,0.656193733
OB,2026-03-03T05:00:00.000000,0.640360653
OB,2026-03-03T06:00:00.000000,0.632976234
OB,2026-03-03T07:00:00.000000,0.631684422
OB,2026-03-03T08:00:00.000000,0.627680123
OB,2026-03-03T09:00:00.000000,0.628767371
OB,2026-03-03T10:00:00.000000,0.635775983
OB,2026-03-03T11:00:00.000000,0.67408675
OB,2026-03-03T12:00:00.000000,0.726930141
OB,2026-03-03T13:00:00.000000,0.752349138
OB,2026-03-03T14:00:00.000000,0.740737557
OB,2026-03-03T15:00:00.000000,0.732051432
OB,2026-03-03T16:00:00.000000,0.710032582
OB,2026-03-03T17:00:00.000000,0.694990098
OB,2026-03-03T18:00:00.000000,0.679751039
OB,2026-03-03T19:00:00.000000,0.671326876
OB,2026-03-03T20:00:00.000000,0.674460411
OB,2026-03-03T21:00:00.000000,0.671180427
OB,2026-03-03T22:00:00.000000,0.67480433
OB,2026-03-03T23:00:00.000000,0.680416644
OB,2026-03-04T00:00:00.000000,0.718120515
OB,2026-03-04T01:00:00.000000,1.554441333
OB,2026-03-04T02:00:00.000000,1.781668544
OB,2026-03-04T03:00:00.000000,1.721681595
OB,2026-03-04T04:00:00.000000,1.695770502
OB,2026-03-04T05:00:00.000000,1.676920295
OB,2026-03-04T06:00:00.000000,1.663421869
OB,2026-03-04T07:00:00.000000,1.651962161
OB,2026-03-04T08:00:00.000000,1.645543933
OB,2026-03-04T09:00:00.000000,1.646972179
OB,2026-03-04T10:00:00.000000,1.644940853
OB,2026-03-04T11:00:00.000000,1.64435339
OB,2026-03-04T12:00:00.000000,1.675924301
OB,2026-03-04T13:00:00.000000,1.766782045
OB,2026-03-04T14:00:00.000000,1.826978922
OB,2026-03-04T15:00:00.000000,1.810241699
OB,2026-03-04T16:00:00.000000,1.746691346
OB,2026-03-04T17:00:00.000000,1.711894512
OB,2026-03-04T18:00:00.000000,1.691591501
OB,2026-03-04T19:00:00.000000,1.680991292
OB,2026-03-04T20:00:00.000000,1.674335122
OB,2026-03-04T21:00:00.000000,1.67049706
OB,2026-03-04T22:00:00.000000,1.667539358
OB,2026-03-04T23:00:00.000000,1.671543956
OB,2026-03-05T00:00:00.000000,1.699733853
OB,2026-03-05T01:00:00.000000,1.701277375
OB,2026-03-05T02:00:00.000000,1.732097268
OB,2026-03-05T03:00:00.000000,1.75187552
OB,2026-03-05T04:00:00.000000,1.706519723
OB,2026-03-05T05:00:00.000000,1.707764626
OB,2026-03-05T06:00:00.000000,1.71122539
OB,2026-03-05T07:00:00.000000,1.713637233
OB,2026-03-05T08:00:00.000000,1.715835214
OB,2026-03-05T09:00:00.000000,1.717201471
OB,2026-03-05T10:00:00.000000,1.716681838
OB,2026-03-05T11:00:00.000000,1.721941829
OB,2026-03-05T12:00:00.000000,1.726527452
OB,2026-03-05T13:00:00.000000,1.745865822
OB,2026-03-05T14:00:00.000000,1.781806231
