"site_id","time","temp_c"
"AQ","2026-03-06T22:00:00.000000",1.85715448856354
"AQ","2026-03-06T23:00:00.000000",1.84462904930115
"AQ","2026-03-07T00:00:00.000000",1.85462939739227
"AQ","2026-03-07T01:00:00.000000",2.03821802139282
"AQ","2026-03-07T02:00:00.000000",2.05308437347412
"AQ","2026-03-07T03:00:00.000000",2.04067873954773
"AQ","2026-03-07T04:00:00.000000",2.05212497711182
"AQ","2026-03-07T05:00:00.000000",2.1151864528656
"AQ","2026-03-07T06:00:00.000000",2.1576714515686
"AQ","2026-03-07T07:00:00.000000",2.12877130508423
"AQ","2026-03-07T08:00:00.000000",2.06807851791382
"AQ","2026-03-07T09:00:00.000000",2.06237316131592
"AQ","2026-03-07T10:00:00.000000",2.05761003494263
"AQ","2026-03-07T11:00:00.000000",2.03115320205688
"AQ","2026-03-07T12:00:00.000000",2.0012092590332
"AQ","2026-03-07T13:00:00.000000",1.9985214471817
"AQ","2026-03-07T14:00:00.000000",2.0170373916626
"AQ","2026-03-07T15:00:00.000000",2.05450987815857
"AQ","2026-03-07T16:00:00.000000",2.08820939064026
"AQ","2026-03-07T17:00:00.000000",2.1412570476532
"AQ","2026-03-07T18:00:00.000000",2.20225024223328
"AQ","2026-03-07T19:00:00.000000",2.25847554206848
"AQ","2026-03-07T20:00:00.000000",2.2665421962738
"AQ","2026-03-07T21:00:00.000000",2.26495981216431
"AQ","2026-03-07T22:00:00.000000",2.2630603313446
"AQ","2026-03-07T23:00:00.000000",2.23470139503479
"AQ","2026-03-08T00:00:00.000000",2.20776844024658
"AQ","2026-03-08T01:00:00.000000",2.20046091079712
"AQ","2026-03-08T02:00:00.000000",2.20604419708252
"AQ","2026-03-08T03:00:00.000000",2.20730233192444
"AQ","2026-03-08T04:00:00.000000",2.20982050895691
"AQ","2026-03-08T05:00:00.000000",2.2180495262146
"AQ","2026-03-08T06:00:00.000000",2.23492503166199
"AQ","2026-03-08T07:00:00.000000",2.24836254119873
"AQ","2026-03-08T08:00:00.000000",2.26681876182556
"AQ","2026-03-08T09:00:00.000000",2.28925943374634
"AQ","2026-03-08T10:00:00.000000",2.29917025566101
"AQ","2026-03-08T11:00:00.000000",2.30481028556824
"AQ","2026-03-08T12:00:00.000000",2.26073026657104
"AQ","2026-03-08T13:00:00.000000",2.23502779006958
"AQ","2026-03-08T14:00:00.000000",2.25448751449585
"AQ","2026-03-08T15:00:00.000000",2.30412817001343
"AQ","2026-03-08T16:00:00.000000",2.35366320610046
"AQ","2026-03-08T17:00:00.000000",2.3970205783844
"AQ","2026-03-08T18:00:00.000000",2.43439149856567
"AQ","2026-03-08T19:00:00.000000",2.4678041934967
"AQ","2026-03-08T20:00:00.000000",2.55362010002136
"AQ","2026-03-08T21:00:00.000000",2.64490914344788
"AQ","2026-03-08T22:00:00.000000",2.64204359054565
"AQ","2026-03-08T23:00:00.000000",2.65857243537903
"AQ","2026-03-09T00:00:00.000000",2.64494299888611
"AQ","2026-03-09T01:00:00.000000",2.6049268245697
"AQ","2026-03-09T02:00:00.000000",2.61077427864075
"AQ","2026-03-09T03:00:00.000000",2.63234329223633
"AQ","2026-03-09T04:00:00.000000",2.6482241153717
"AQ","2026-03-09T05:00:00.000000",2.64908766746521
"AQ","2026-03-09T06:00:00.000000",2.63640451431274
"AQ","2026-03-09T07:00:00.000000",2.61802315711975
"AQ","2026-03-09T08:00:00.000000",2.62586545944214
"AQ","2026-03-09T09:00:00.000000",2.61119914054871
"AQ","2026-03-09T10:00:00.000000",2.55908632278442
"AQ","2026-03-09T11:00:00.000000",2.54438519477844
"AQ","2026-03-09T12:00:00.000000",2.52413630485535
"AQ","2026-03-09T13:00:00.000000",2.48724269866943
"AQ","2026-03-09T14:00:00.000000",2.47237610816956
"AQ","2026-03-09T15:00:00.000000",2.52635359764099
"AQ","2026-03-09T16:00:00.000000",2.5863094329834
"AQ","2026-03-09T17:00:00.000000",2.65841913223267
"AQ","2026-03-09T18:00:00.000000",2.74631667137146
"AQ","2026-03-09T19:00:00.000000",2.81243801116943
"AQ","2026-03-09T20:00:00.000000",2.85650968551636
"AQ","2026-03-09T21:00:00.000000",2.88946199417114
"AQ","2026-03-09T22:00:00.000000",2.89708065986633
"AQ","2026-03-09T23:00:00.000000",2.88387131690979
"AQ","2026-03-10T00:00:00.000000",2.88648653030396
"AQ","2026-03-10T01:00:00.000000",2.88747978210449
"AQ","2026-03-10T02:00:00.000000",2.88545942306519
"AQ","2026-03-10T03:00:00.000000",2.87924385070801
"AQ","2026-03-10T04:00:00.000000",2.86722826957703
"AQ","2026-03-10T05:00:00.000000",2.86270546913147
"AQ","2026-03-10T06:00:00.000000",2.86414980888367
"AQ","2026-03-10T07:00:00.000000",2.86307859420776
"AQ","2026-03-10T08:00:00.000000",2.84610366821289
"AQ","2026-03-10T09:00:00.000000",2.84436321258545
"AQ","2026-03-10T10:00:00.000000",2.84522461891174
"AQ","2026-03-10T11:00:00.000000",2.79729676246643
"AQ","2026-03-10T12:00:00.000000",2.7819185256958
"AQ","2026-03-10T13:00:00.000000",2.77530121803284
"AQ","2026-03-10T14:00:00.000000",2.75779008865356
"AQ","2026-03-10T15:00:00.000000",2.75706791877747
"AQ","2026-03-10T16:00:00.000000",2.81713461875916
"AQ","2026-03-10T17:00:00.000000",2.86661911010742
"AQ","2026-03-10T18:00:00.000000",2.91554379463196
"AQ","2026-03-10T19:00:00.000000",2.98387837409973
"AQ","2026-03-10T20:00:00.000000",3.04614067077637
"AQ","2026-03-10T21:00:00.000000",3.11072468757629
"AQ","2026-03-10T22:00:00.000000",3.15258502960205
"AQ","2026-03-10T23:00:00.000000",3.18967485427856
"AQ","2026-03-11T00:00:00.000000",3.20368432998657
"CB","2026-03-05T00:00:00.000000",2.14156579971313
"CB","2026-03-05T01:00:00.000000",2.20753598213196
"CB","2026-03-05T02:00:00.000000",2.21144795417786
"CB","2026-03-05T03:00:00.000000",2.18349647521973
"CB","2026-03-05T04:00:00.000000",2.19233179092407
"CB","2026-03-05T05:00:00.000000",2.2000572681427
"CB","2026-03-05T06:00:00.000000",2.19488739967346
"CB","2026-03-05T07:00:00.000000",2.15894174575806
"CB","2026-03-05T08:00:00.000000",2.17710471153259
"CB","2026-03-05T09:00:00.000000",2.20101618766785
"CB","2026-03-05T10:00:00.000000",2.20206212997437
"CB","2026-03-05T11:00:00.000000",2.20463824272156
"CB","2026-03-05T12:00:00.000000",2.20721793174744
"CB","2026-03-05T13:00:00.000000",2.20274019241333
"CB","2026-03-05T14:00:00.000000",2.21099138259888
"CB","2026-03-05T15:00:00.000000",2.2163188457489
"CB","2026-03-05T16:00:00.000000",2.22601318359375
"CB","2026-03-05T17:00:00.000000",2.24239587783813
"CB","2026-03-05T18:00:00.000000",2.23983931541443
"CB","2026-03-05T19:00:00.000000",2.20833230018616
"CB","2026-03-05T20:00:00.000000",2.20392346382141
"CB","2026-03-05T21:00:00.000000",2.21336579322815
"CB","2026-03-05T22:00:00.000000",2.22169804573059
"CB","2026-03-05T23:00:00.000000",2.21882128715515
"CB","2026-03-06T00:00:00.000000",2.21682167053223
"CB","2026-03-06T01:00:00.000000",2.3967432975769
"CB","2026-03-06T02:00:00.000000",2.4535870552063
"CB","2026-03-06T03:00:00.000000",2.4709792137146
"CB","2026-03-06T04:00:00.000000",2.48735904693604
"CB","2026-03-06T05:00:00.000000",2.50609850883484
"CB","2026-03-06T06:00:00.000000",2.51540112495422
"CB","2026-03-06T07:00:00.000000",2.52153134346008
"CB","2026-03-06T08:00:00.000000",2.49604749679565
"CB","2026-03-06T09:00:00.000000",2.48032259941101
"CB","2026-03-06T10:00:00.000000",2.48157691955566
"CB","2026-03-06T11:00:00.000000",2.47889137268066
"CB","2026-03-06T12:00:00.000000",2.47033429145813
"CB","2026-03-06T13:00:00.000000",2.47086429595947
"CB","2026-03-06T14:00:00.000000",2.48317003250122
"CB","2026-03-06T15:00:00.000000",2.53298568725586
"CB","2026-03-06T16:00:00.000000",2.55917119979858
"CB","2026-03-06T17:00:00.000000",2.561847448349
"CB","2026-03-06T18:00:00.000000",2.57033729553223
"CB","2026-03-06T19:00:00.000000",2.58067107200623
"CB","2026-03-06T20:00:00.000000",2.56556844711304
"CB","2026-03-06T21:00:00.000000",2.55541920661926
"CB","2026-03-06T22:00:00.000000",2.54739165306091
"CB","2026-03-06T23:00:00.000000",2.54658102989197
"CB","2026-03-07T00:00:00.000000",2.53737831115723
"CB","2026-03-07T01:00:00.000000",2.70228743553162
"CB","2026-03-07T02:00:00.000000",2.73738360404968
"CB","2026-03-07T03:00:00.000000",2.75239825248718
"CB","2026-03-07T04:00:00.000000",2.7548930644989
"CB","2026-03-07T05:00:00.000000",2.74083089828491
"CB","2026-03-07T06:00:00.000000",2.73827219009399
"CB","2026-03-07T07:00:00.000000",2.73707962036133
"CB","2026-03-07T08:00:00.000000",2.76135277748108
"CB","2026-03-07T09:00:00.000000",2.76322627067566
"CB","2026-03-07T10:00:00.000000",2.76313424110413
"CB","2026-03-07T11:00:00.000000",2.76830554008484
"CB","2026-03-07T12:00:00.000000",2.76001667976379
"CB","2026-03-07T13:00:00.000000",2.75573039054871
"CB","2026-03-07T14:00:00.000000",2.75477480888367
"CB","2026-03-07T15:00:00.000000",2.76136779785156
"CB","2026-03-07T16:00:00.000000",2.76875734329224
"CB","2026-03-07T17:00:00.000000",2.78555846214294
"CB","2026-03-07T18:00:00.000000",2.80671000480652
"CB","2026-03-07T19:00:00.000000",2.81685018539429
"CB","2026-03-07T20:00:00.000000",2.82164192199707
"CB","2026-03-07T21:00:00.000000",2.81864237785339
"CB","2026-03-07T22:00:00.000000",2.80819988250732
"CB","2026-03-07T23:00:00.000000",2.81295776367188
"CB","2026-03-08T00:00:00.000000",2.80610537528992
"CB","2026-03-08T01:00:00.000000",2.80887794494629
"CB","2026-03-08T02:00:00.000000",2.81167340278625
"CB","2026-03-08T03:00:00.000000",2.81602144241333
"CB","2026-03-08T04:00:00.000000",2.82332324981689
"CB","2026-03-08T05:00:00.000000",2.84515023231506
"CB","2026-03-08T06:00:00.000000",2.8625054359436
"CB","2026-03-08T07:00:00.000000",2.86979413032532
"CB","2026-03-08T08:00:00.000000",2.87515902519226
"CB","2026-03-08T09:00:00.000000",2.84883308410645
"CB","2026-03-08T10:00:00.000000",2.83632731437683
"CB","2026-03-08T11:00:00.000000",2.84370160102844
"CB","2026-03-08T12:00:00.000000",2.84515476226807
"CB","2026-03-08T13:00:00.000000",2.84053230285645
"CB","2026-03-08T14:00:00.000000",2.84014821052551
"CB","2026-03-08T15:00:00.000000",2.84129524230957
"CB","2026-03-08T16:00:00.000000",2.8591194152832
"CB","2026-03-08T17:00:00.000000",2.90360808372498
"CB","2026-03-08T18:00:00.000000",2.96853852272034
"CB","2026-03-08T19:00:00.000000",3.02618098258972
"CB","2026-03-08T20:00:00.000000",3.04710221290588
"CB","2026-03-08T21:00:00.000000",3.02054667472839
"CB","2026-03-08T22:00:00.000000",2.99272084236145
"CB","2026-03-08T23:00:00.000000",2.95567870140076
"CB","2026-03-09T00:00:00.000000",2.95403528213501
"CB","2026-03-09T01:00:00.000000",2.94804453849792
"CB","2026-03-09T02:00:00.000000",2.94787955284119
"CB","2026-03-09T03:00:00.000000",2.95137548446655
"CB","2026-03-09T04:00:00.000000",2.95954775810242
"CB","2026-03-09T05:00:00.000000",2.99732255935669
"CB","2026-03-09T06:00:00.000000",3.02862095832825
"CB","2026-03-09T07:00:00.000000",3.06822323799133
"CB","2026-03-09T08:00:00.000000",3.07631492614746
"CB","2026-03-09T09:00:00.000000",3.05663180351257
"CB","2026-03-09T10:00:00.000000",3.00212335586548
"CB","2026-03-09T11:00:00.000000",2.98564410209656
"CB","2026-03-09T12:00:00.000000",2.9801824092865
"CB","2026-03-09T13:00:00.000000",2.97417998313904
"CB","2026-03-09T14:00:00.000000",2.97351050376892
"CB","2026-03-09T15:00:00.000000",2.97395849227905
"CB","2026-03-09T16:00:00.000000",2.9827880859375
"CB","2026-03-09T17:00:00.000000",2.98761630058289
"CB","2026-03-09T18:00:00.000000",3.07016062736511
"CB","2026-03-09T19:00:00.000000",3.18887591362
"CB","2026-03-09T20:00:00.000000",3.26582407951355
"CB","2026-03-09T21:00:00.000000",3.28435325622559
"CB","2026-03-09T22:00:00.000000",3.19981265068054
"CB","2026-03-09T23:00:00.000000",3.14726257324219
"CB","2026-03-10T00:00:00.000000",3.08973932266235
"CB","2026-03-10T01:00:00.000000",3.08331179618835
"CB","2026-03-10T02:00:00.000000",3.08152794837952
"CB","2026-03-10T03:00:00.000000",3.0842616558075
"CB","2026-03-10T04:00:00.000000",3.1038670539856
"CB","2026-03-10T05:00:00.000000",3.1646466255188
"CB","2026-03-10T06:00:00.000000",3.21013188362122
"CB","2026-03-10T07:00:00.000000",3.252197265625
"CB","2026-03-10T08:00:00.000000",3.27294325828552
"CB","2026-03-10T09:00:00.000000",3.2814621925354
"CB","2026-03-10T10:00:00.000000",3.26117563247681
"CB","2026-03-10T11:00:00.000000",3.22108316421509
"CB","2026-03-10T12:00:00.000000",3.18491148948669
"CB","2026-03-10T13:00:00.000000",3.15221834182739
"CB","2026-03-10T14:00:00.000000",3.13944411277771
"CB","2026-03-10T15:00:00.000000",3.13540053367615
"CB","2026-03-10T16:00:00.000000",3.13475203514099
"CB","2026-03-10T17:00:00.000000",3.15620541572571
"CB","2026-03-10T18:00:00.000000",3.17309546470642
"CB","2026-03-10T19:00:00.000000",3.30581593513489
"CB","2026-03-10T20:00:00.000000",3.409512758255
"CB","2026-03-10T21:00:00.000000",3.48403787612915
"CB","2026-03-10T22:00:00.000000",3.49637961387634
"CB","2026-03-10T23:00:00.000000",3.38501214981079
"CB","2026-03-11T00:00:00.000000",3.33174324035645
"CI","2026-03-05T00:00:00.000000",1.95541954040527
"CI","2026-03-05T01:00:00.000000",1.95541954040527
"CI","2026-03-05T02:00:00.000000",1.91603267192841
"CI","2026-03-05T03:00:00.000000",1.93162953853607
"CI","2026-03-05T04:00:00.000000",2.13616728782654
"CI","2026-03-05T05:00:00.000000",2.17008852958679
"CI","2026-03-05T06:00:00.000000",2.185218334198
"CI","2026-03-05T07:00:00.000000",2.20683240890503
"CI","2026-03-05T08:00:00.000000",2.1308286190033
"CI","2026-03-05T09:00:00.000000",2.04393291473389
"CI","2026-03-05T10:00:00.000000",2.04393291473389
"CI","2026-03-05T11:00:00.000000",2.04393291473389
"CI","2026-03-05T12:00:00.000000",2.04393291473389
"CI","2026-03-05T13:00:00.000000",2.04393291473389
"CI","2026-03-05T14:00:00.000000",2.04393291473389
"CI","2026-03-05T15:00:00.000000",2.04244756698608
"CI","2026-03-05T16:00:00.000000",2.2379252910614
"CI","2026-03-05T17:00:00.000000",2.27771735191345
"CI","2026-03-05T18:00:00.000000",2.28923583030701
"CI","2026-03-05T19:00:00.000000",2.32545638084412
"CI","2026-03-05T20:00:00.000000",2.30320143699646
"CI","2026-03-05T21:00:00.000000",2.12441420555115
"CI","2026-03-05T22:00:00.000000",2.09327411651611
"CI","2026-03-05T23:00:00.000000",2.09327411651611
"CI","2026-03-06T00:00:00.000000",2.09327411651611
"CI","2026-03-06T01:00:00.000000",2.09327411651611
"CI","2026-03-06T02:00:00.000000",2.09327411651611
"CI","2026-03-06T03:00:00.000000",2.14638733863831
"CI","2026-03-06T04:00:00.000000",2.31167340278625
"CI","2026-03-06T05:00:00.000000",2.33691954612732
"CI","2026-03-06T06:00:00.000000",2.34376502037048
"CI","2026-03-06T07:00:00.000000",2.35340595245361
"CI","2026-03-06T08:00:00.000000",2.36397957801819
"CI","2026-03-06T09:00:00.000000",2.3298499584198
"CI","2026-03-06T10:00:00.000000",2.23231649398804
"CI","2026-03-06T11:00:00.000000",2.23297214508057
"CI","2026-03-06T12:00:00.000000",2.23297214508057
"CI","2026-03-06T13:00:00.000000",2.23297214508057
"CI","2026-03-06T14:00:00.000000",2.23297214508057
"CI","2026-03-06T15:00:00.000000",2.2330162525177
"CI","2026-03-06T16:00:00.000000",2.34087157249451
"CI","2026-03-06T17:00:00.000000",2.39678883552551
"CI","2026-03-06T18:00:00.000000",2.41588640213013
"CI","2026-03-06T19:00:00.000000",2.42862749099731
"CI","2026-03-06T20:00:00.000000",2.45110583305359
"CI","2026-03-06T21:00:00.000000",2.41573786735535
"CI","2026-03-06T22:00:00.000000",2.31775975227356
"CI","2026-03-06T23:00:00.000000",2.31764316558838
"CI","2026-03-07T00:00:00.000000",2.31764316558838
"CI","2026-03-07T01:00:00.000000",2.31764316558838
"CI","2026-03-07T02:00:00.000000",2.31764316558838
"CI","2026-03-07T03:00:00.000000",2.21574378013611
"CI","2026-03-07T04:00:00.000000",2.26550626754761
"CI","2026-03-07T05:00:00.000000",2.35229110717773
"CI","2026-03-07T06:00:00.000000",2.37215805053711
"CI","2026-03-07T07:00:00.000000",2.37100720405579
"CI","2026-03-07T08:00:00.000000",2.38859248161316
"CI","2026-03-07T09:00:00.000000",2.37515044212341
"CI","2026-03-07T10:00:00.000000",2.31727504730225
"CI","2026-03-07T11:00:00.000000",2.28190851211548
"CI","2026-03-07T12:00:00.000000",2.28190851211548
"CI","2026-03-07T13:00:00.000000",2.28190851211548
"CI","2026-03-07T14:00:00.000000",2.28190851211548
"CI","2026-03-07T15:00:00.000000",2.28190851211548
"CI","2026-03-07T16:00:00.000000",2.32053923606873
"CI","2026-03-07T17:00:00.000000",2.37946605682373
"CI","2026-03-07T18:00:00.000000",2.44601559638977
"CI","2026-03-07T19:00:00.000000",2.46207213401794
"CI","2026-03-07T20:00:00.000000",2.48325419425964
"CI","2026-03-07T21:00:00.000000",2.50977158546448
"CI","2026-03-07T22:00:00.000000",2.45770597457886
"CI","2026-03-07T23:00:00.000000",2.41071510314941
"CI","2026-03-08T00:00:00.000000",2.41071510314941
"CI","2026-03-08T01:00:00.000000",2.41071510314941
"CI","2026-03-08T02:00:00.000000",2.41071510314941
"CI","2026-03-08T03:00:00.000000",2.41071510314941
"CI","2026-03-08T04:00:00.000000",2.40278100967407
"CI","2026-03-08T05:00:00.000000",2.46579098701477
"CI","2026-03-08T06:00:00.000000",2.51258945465088
"CI","2026-03-08T07:00:00.000000",2.51432585716248
"CI","2026-03-08T08:00:00.000000",2.51267027854919
"CI","2026-03-08T09:00:00.000000",2.50362777709961
"CI","2026-03-08T10:00:00.000000",2.47878050804138
"CI","2026-03-08T11:00:00.000000",2.45500087738037
"CI","2026-03-08T12:00:00.000000",2.45500087738037
"CI","2026-03-08T13:00:00.000000",2.45500087738037
"CI","2026-03-08T14:00:00.000000",2.45500087738037
"CI","2026-03-08T15:00:00.000000",2.45500087738037
"CI","2026-03-08T16:00:00.000000",2.45500087738037
"CI","2026-03-08T17:00:00.000000",2.54023432731628
"CI","2026-03-08T18:00:00.000000",2.57124304771423
"CI","2026-03-08T19:00:00.000000",2.67767357826233
"CI","2026-03-08T20:00:00.000000",2.6976912021637
"CI","2026-03-08T21:00:00.000000",2.72256278991699
"CI","2026-03-08T22:00:00.000000",2.7017502784729
"CI","2026-03-08T23:00:00.000000",2.65919852256775
"CI","2026-03-09T00:00:00.000000",2.65967273712158
"CI","2026-03-09T01:00:00.000000",2.65967273712158
"CI","2026-03-09T02:00:00.000000",2.65967273712158
"CI","2026-03-09T03:00:00.000000",2.65967273712158
"CI","2026-03-09T04:00:00.000000",2.65967273712158
"CI","2026-03-09T05:00:00.000000",2.5903685092926
"CI","2026-03-09T06:00:00.000000",2.64543342590332
"CI","2026-03-09T07:00:00.000000",2.70986771583557
"CI","2026-03-09T08:00:00.000000",2.72281718254089
"CI","2026-03-09T09:00:00.000000",2.71673274040222
"CI","2026-03-09T10:00:00.000000",2.66053462028503
"CI","2026-03-09T11:00:00.000000",2.62000727653503
"CI","2026-03-09T12:00:00.000000",2.6194953918457
"CI","2026-03-09T13:00:00.000000",2.6194953918457
"CI","2026-03-09T14:00:00.000000",2.6194953918457
"CI","2026-03-09T15:00:00.000000",2.6194953918457
"CI","2026-03-09T16:00:00.000000",2.6194953918457
"CI","2026-03-09T17:00:00.000000",2.6194953918457
"CI","2026-03-09T18:00:00.000000",2.78027701377869
"CI","2026-03-09T19:00:00.000000",2.86705183982849
"CI","2026-03-09T20:00:00.000000",2.99398183822632
"CI","2026-03-09T21:00:00.000000",3.00776481628418
"CI","2026-03-09T22:00:00.000000",3.00884437561035
"CI","2026-03-09T23:00:00.000000",2.94119954109192
"CI","2026-03-10T00:00:00.000000",2.89067888259888
"CI","2026-03-10T01:00:00.000000",2.90308952331543
"CI","2026-03-10T02:00:00.000000",2.90308952331543
"CI","2026-03-10T03:00:00.000000",2.90308952331543
"CI","2026-03-10T04:00:00.000000",2.90308952331543
"CI","2026-03-10T05:00:00.000000",2.82477569580078
"CI","2026-03-10T06:00:00.000000",2.8340175151825
"CI","2026-03-10T07:00:00.000000",2.95288753509521
"CI","2026-03-10T08:00:00.000000",2.93446612358093
"CI","2026-03-10T09:00:00.000000",2.92182803153992
"CI","2026-03-10T10:00:00.000000",2.94525861740112
"CI","2026-03-10T11:00:00.000000",2.89716958999634
"CI","2026-03-10T12:00:00.000000",2.85338521003723
"CI","2026-03-10T13:00:00.000000",2.85309982299805
"CI","2026-03-10T14:00:00.000000",2.85309982299805
"CI","2026-03-10T15:00:00.000000",2.85309982299805
"CI","2026-03-10T16:00:00.000000",2.85309982299805
"CI","2026-03-10T17:00:00.000000",2.85309982299805
"CI","2026-03-10T18:00:00.000000",2.85309982299805
"CI","2026-03-10T19:00:00.000000",3.03077292442322
"CI","2026-03-10T20:00:00.000000",3.11098265647888
"CI","2026-03-10T21:00:00.000000",3.17601847648621
"CI","2026-03-10T22:00:00.000000",3.17738127708435
"CI","2026-03-10T23:00:00.000000",3.16583323478699
"CI","2026-03-11T00:00:00.000000",3.12371492385864
"DC","2026-03-05T00:00:00.000000",2.20339584350586
"DC","2026-03-05T01:00:00.000000",2.20339584350586
"DC","2026-03-05T02:00:00.000000",2.22840476036072
"DC","2026-03-05T03:00:00.000000",2.23184847831726
"DC","2026-03-05T04:00:00.000000",2.21269798278809
"DC","2026-03-05T05:00:00.000000",2.23660373687744
"DC","2026-03-05T06:00:00.000000",2.24087524414062
"DC","2026-03-05T07:00:00.000000",2.24218535423279
"DC","2026-03-05T08:00:00.000000",2.26047015190125
"DC","2026-03-05T09:00:00.000000",2.26069641113281
"DC","2026-03-05T10:00:00.000000",2.26069641113281
"DC","2026-03-05T11:00:00.000000",2.26069641113281
"DC","2026-03-05T12:00:00.000000",2.26069641113281
"DC","2026-03-05T13:00:00.000000",2.26069641113281
"DC","2026-03-05T14:00:00.000000",2.2619321346283
"DC","2026-03-05T15:00:00.000000",2.2642514705658
"DC","2026-03-05T16:00:00.000000",2.27577471733093
"DC","2026-03-05T17:00:00.000000",2.29209637641907
"DC","2026-03-05T18:00:00.000000",2.3176052570343
"DC","2026-03-05T19:00:00.000000",2.31652879714966
"DC","2026-03-05T20:00:00.000000",2.29654741287231
"DC","2026-03-05T21:00:00.000000",2.27437472343445
"DC","2026-03-05T22:00:00.000000",2.27616214752197
"DC","2026-03-05T23:00:00.000000",2.27616214752197
"DC","2026-03-06T00:00:00.000000",2.27616214752197
"DC","2026-03-06T01:00:00.000000",2.27616214752197
"DC","2026-03-06T02:00:00.000000",2.50292587280273
"DC","2026-03-06T03:00:00.000000",2.51635360717773
"DC","2026-03-06T04:00:00.000000",2.52429628372192
"DC","2026-03-06T05:00:00.000000",2.53149056434631
"DC","2026-03-06T06:00:00.000000",2.53702402114868
"DC","2026-03-06T07:00:00.000000",2.533527135849
"DC","2026-03-06T08:00:00.000000",2.54897260665894
"DC","2026-03-06T09:00:00.000000",2.56566953659058
"DC","2026-03-06T10:00:00.000000",2.57098388671875
"DC","2026-03-06T11:00:00.000000",2.57098388671875
"DC","2026-03-06T12:00:00.000000",2.57098388671875
"DC","2026-03-06T13:00:00.000000",2.57098388671875
"DC","2026-03-06T14:00:00.000000",2.57098388671875
"DC","2026-03-06T15:00:00.000000",2.57086539268494
"DC","2026-03-06T16:00:00.000000",2.57052397727966
"DC","2026-03-06T17:00:00.000000",2.57472157478333
"DC","2026-03-06T18:00:00.000000",2.58042192459106
"DC","2026-03-06T19:00:00.000000",2.58130431175232
"DC","2026-03-06T20:00:00.000000",2.57956886291504
"DC","2026-03-06T21:00:00.000000",2.59345316886902
"DC","2026-03-06T22:00:00.000000",2.60281157493591
"DC","2026-03-06T23:00:00.000000",2.60423374176025
"DC","2026-03-07T00:00:00.000000",2.60423374176025
"DC","2026-03-07T01:00:00.000000",2.60423374176025
"DC","2026-03-07T02:00:00.000000",2.60423374176025
"DC","2026-03-07T03:00:00.000000",2.76800537109375
"DC","2026-03-07T04:00:00.000000",2.72813272476196
"DC","2026-03-07T05:00:00.000000",2.71899008750916
"DC","2026-03-07T06:00:00.000000",2.7276656627655
"DC","2026-03-07T07:00:00.000000",2.74073338508606
"DC","2026-03-07T08:00:00.000000",2.75309634208679
"DC","2026-03-07T09:00:00.000000",2.75952887535095
"DC","2026-03-07T10:00:00.000000",2.77637529373169
