site.id,date,sst_jpl
PV,2024-10-08,16.42
PV,2024-10-09,16.249
PV,2024-10-10,15.822
PV,2024-10-11,15.484
PV,2024-10-12,15.441
PV,2024-10-13,15.627
PV,2024-10-14,15.704
