site.id,date,sst_jpl
PV,2025-05-06,10.087
PV,2025-05-07,10.327
PV,2025-05-08,10.279
PV,2025-05-09,10.068
PV,2025-05-10,9.226
PV,2025-05-11,9.246
PV,2025-05-12,9.458
