site.id,date,sst_jpl
PV,2024-12-24,6.846
PV,2024-12-25,6.765
PV,2024-12-26,6.333
PV,2024-12-27,6.251
PV,2024-12-28,6.488
PV,2024-12-29,7.019
PV,2024-12-30,6.933
