site.id,date,sst_jpl
PV,2025-07-22,17.896
PV,2025-07-23,17.918
PV,2025-07-24,18.279
PV,2025-07-25,18.863
PV,2025-07-26,19.044
PV,2025-07-27,19.361
PV,2025-07-28,19.72
