site.id,date,sst_jpl
PV,2025-02-11,3.555
PV,2025-02-12,3.609
PV,2025-02-13,3.453
PV,2025-02-14,3.175
PV,2025-02-15,3.159
PV,2025-02-16,2.87
PV,2025-02-17,2.914
