site.id,date,sst_jpl
PV,2025-03-25,4.636
PV,2025-03-26,4.634
PV,2025-03-27,4.624
PV,2025-03-28,4.656
PV,2025-03-29,4.706
PV,2025-03-30,4.658
PV,2025-03-31,5.41
