site.id,date,sst_jpl
PV,2024-07-30,19.594
PV,2024-07-31,20.088
PV,2024-08-01,20.417
PV,2024-08-02,20.503999999999998
PV,2024-08-03,20.492
PV,2024-08-04,20.392
PV,2024-08-05,20.17
