site.id,date,sst_jpl
PV,2025-04-01,5.441
PV,2025-04-02,5.478
PV,2025-04-03,5.576
PV,2025-04-04,5.539
PV,2025-04-05,5.984
PV,2025-04-06,5.863
PV,2025-04-07,5.33
