site.id,date,sst_jpl
PV,2025-02-18,3.075
PV,2025-02-19,3.053
PV,2025-02-20,2.847
PV,2025-02-21,2.496
PV,2025-02-22,2.406
PV,2025-02-23,2.61
PV,2025-02-24,2.706
