site.id,date,sst_jpl
PV,2024-11-19,10.585
PV,2024-11-20,10.797
PV,2024-11-21,10.446
PV,2024-11-22,10.019
PV,2024-11-23,9.971
PV,2024-11-24,9.448
PV,2024-11-25,9.409
