site.id,date,sst_jpl
PV,2025-06-10,14.859
PV,2025-06-11,16.167
PV,2025-06-12,16.14
PV,2025-06-13,16.069
PV,2025-06-14,15.62
PV,2025-06-15,15.49
PV,2025-06-16,14.782
