site.id,date,sst_jpl
PV,2024-09-24,16.548
PV,2024-09-25,16.59
PV,2024-09-26,16.6
PV,2024-09-27,17.039
PV,2024-09-28,17.054
PV,2024-09-29,17.119
PV,2024-09-30,17.121
