site.id,date,sst_jpl
PV,2025-07-01,18.894
PV,2025-07-02,19.148
PV,2025-07-03,19.42
PV,2025-07-04,19.376
PV,2025-07-05,19.428
PV,2025-07-06,19.59
PV,2025-07-07,20.262
