site.id,date,sst_jpl
PV,2024-11-26,9.611
PV,2024-11-27,9.628
PV,2024-11-28,9.69
PV,2024-11-29,9.567
PV,2024-11-30,9.249
PV,2024-12-01,9.091
PV,2024-12-02,8.992
