site.id,date,sst_jpl
PV,2024-05-28,15.333
PV,2024-05-29,15.359
PV,2024-05-30,15.201
PV,2024-05-31,15.438
PV,2024-06-01,15.383
PV,2024-06-02,15.491999999999999
PV,2024-06-03,15.624
