site.id,date,sst_jpl
PV,2025-06-17,16.388
PV,2025-06-18,16.905
PV,2025-06-19,16.693
PV,2025-06-20,16.575
PV,2025-06-21,17.005
PV,2025-06-22,17.242
PV,2025-06-23,17.717
