site.id,date,sst_jpl
PV,2025-08-05,18.399
PV,2025-08-06,19.153
PV,2025-08-07,19.295
PV,2025-08-08,19.324
PV,2025-08-09,19.422
PV,2025-08-10,19.424
PV,2025-08-11,19.757
