site.id,date,sst_jpl
PV,2024-04-23,7.559
PV,2024-04-24,7.151
PV,2024-04-25,6.993
PV,2024-04-26,7.188
PV,2024-04-27,7.374
PV,2024-04-28,7.429
PV,2024-04-29,7.634
