site.id,date,sst_jpl
PV,2025-09-30,18.626
PV,2025-10-01,17.653
PV,2025-10-02,16.657
PV,2025-10-03,16.555
PV,2025-10-04,16.807
PV,2025-10-05,17.037
PV,2025-10-06,17.289
