site.id,date,sst_jpl
PV,2025-08-26,20.182
PV,2025-08-27,18.438
PV,2025-08-28,18.418
PV,2025-08-29,18.396
PV,2025-08-30,18.326
PV,2025-08-31,18.24
PV,2025-09-01,18.352
