site.id,date,sst_jpl
PV,2025-10-14,14.792
PV,2025-10-15,14.245
PV,2025-10-16,14.17
PV,2025-10-17,14.065
PV,2025-10-18,14.016
PV,2025-10-19,14.017
PV,2025-10-20,13.926
