site.id,date,sst_jpl
PV,2024-09-17,18.404
PV,2024-09-18,18.499
PV,2024-09-19,18.829
PV,2024-09-20,19.751
PV,2024-09-21,19.036
PV,2024-09-22,18.537
PV,2024-09-23,16.578
