site.id,date,sst_jpl
PV,2025-04-22,6.906
PV,2025-04-23,7.241
PV,2025-04-24,8.153
PV,2025-04-25,7.798
PV,2025-04-26,7
PV,2025-04-27,6.492
PV,2025-04-28,6.477
