site.id,date,sst_jpl
PV,2024-08-13,19.753
PV,2024-08-14,19.614
PV,2024-08-15,20.128
PV,2024-08-16,20.142
PV,2024-08-17,20.054
PV,2024-08-18,20.178
PV,2024-08-19,19.906
