site.id,date,sst_jpl
PV,2024-11-12,10.981
PV,2024-11-13,10.871
PV,2024-11-14,11.022
PV,2024-11-15,11.066
PV,2024-11-16,10.564
PV,2024-11-17,10.49
PV,2024-11-18,10.593
