site.id,date,sst_jpl
PV,2024-07-02,17.767
PV,2024-07-03,17.596
PV,2024-07-04,17.769
PV,2024-07-05,18.416
PV,2024-07-06,18.746
PV,2024-07-07,19.822
PV,2024-07-08,19.884
