site.id,date,sst_jpl
PV,2025-04-08,5.487
PV,2025-04-09,5.41
PV,2025-04-10,5.285
PV,2025-04-11,5.207
PV,2025-04-12,5.255
PV,2025-04-13,4.684
PV,2025-04-14,5.446
