site.id,date,sst_jpl
PV,2024-05-14,11.25
PV,2024-05-15,11.347
PV,2024-05-16,11.728
PV,2024-05-17,11.758
PV,2024-05-18,11.568
PV,2024-05-19,11.855
PV,2024-05-20,12.434
