site.id,date,sst_jpl
PV,2025-04-15,5.587
PV,2025-04-16,5.511
PV,2025-04-17,5.584
PV,2025-04-18,5.67
PV,2025-04-19,5.882
PV,2025-04-20,5.936
PV,2025-04-21,6.425
