site.id,date,sst_jpl
PV,2024-04-30,8.529
PV,2024-05-01,8.497
PV,2024-05-02,8.54
PV,2024-05-03,8.788
PV,2024-05-04,8.942
PV,2024-05-05,9.003
PV,2024-05-06,10.063
