site.id,date,sst_jpl
PV,2024-10-15,14.691
PV,2024-10-16,13.777
PV,2024-10-17,13.599
PV,2024-10-18,13.419
PV,2024-10-19,13.309
PV,2024-10-20,13.601
PV,2024-10-21,13.58
