site.id,date,sst_jpl
PV,2024-05-21,15.413
PV,2024-05-22,14.931
PV,2024-05-23,14.643
PV,2024-05-24,14.829
PV,2024-05-25,14.902
PV,2024-05-26,14.827
PV,2024-05-27,15.022
