site.id,date,sst_jpl
NB,2025-05-06,9.794
NB,2025-05-07,9.905
NB,2025-05-08,9.877
NB,2025-05-09,9.718
NB,2025-05-10,8.86
NB,2025-05-11,8.82
NB,2025-05-12,9.116
