site.id,date,sst_jpl
NB,2024-05-14,11.271
NB,2024-05-15,11.152
NB,2024-05-16,11.501
NB,2024-05-17,11.673
NB,2024-05-18,11.49
NB,2024-05-19,11.482
NB,2024-05-20,11.525
