site.id,date,sst_jpl
NB,2024-12-31,6.601
NB,2025-01-01,6.528
NB,2025-01-02,6.678
NB,2025-01-03,6.579
NB,2025-01-04,6.389
NB,2025-01-05,6.35
NB,2025-01-06,6.337
