site.id,date,sst_jpl
NB,2024-09-10,17.745
NB,2024-09-11,17.986
NB,2024-09-12,18.151
NB,2024-09-13,18.19
NB,2024-09-14,18.182
NB,2024-09-15,18.467
NB,2024-09-16,18.815
