site.id,date,sst_jpl
NB,2025-08-12,20.089
NB,2025-08-13,20.557
NB,2025-08-14,20.996
NB,2025-08-15,20.947
NB,2025-08-16,20.905
NB,2025-08-17,20.87
NB,2025-08-18,20.475
