site.id,date,sst_jpl
NB,2025-03-18,4.052
NB,2025-03-19,4.104
NB,2025-03-20,4.696
NB,2025-03-21,4.547
NB,2025-03-22,4.488
NB,2025-03-23,4.471
NB,2025-03-24,4.523
