site.id,date,sst_jpl
NB,2025-09-09,17.727
NB,2025-09-10,17.68
NB,2025-09-11,17.482
NB,2025-09-12,17.104
NB,2025-09-13,16.964
NB,2025-09-14,16.892
NB,2025-09-15,16.818
