site.id,date,sst_jpl
NB,2025-07-29,19.505
NB,2025-07-30,19.663
NB,2025-07-31,19.535
NB,2025-08-01,19.026
NB,2025-08-02,18.629
NB,2025-08-03,18.442
NB,2025-08-04,18.279
