site.id,date,sst_jpl
NB,2024-11-26,9.593
NB,2024-11-27,9.499
NB,2024-11-28,9.507
NB,2024-11-29,9.516
NB,2024-11-30,9.271
NB,2024-12-01,9.08
NB,2024-12-02,9.009
