site.id,date,sst_jpl
NB,2025-05-13,10.921
NB,2025-05-14,11.855
NB,2025-05-15,11.98
NB,2025-05-16,11.82
NB,2025-05-17,12.323
NB,2025-05-18,12.86
NB,2025-05-19,12.732
