site.id,date,sst_jpl
NB,2025-08-05,18.527
NB,2025-08-06,19.038
NB,2025-08-07,19.314
NB,2025-08-08,19.275
NB,2025-08-09,19.486
NB,2025-08-10,19.52
NB,2025-08-11,19.696
