site.id,date,sst_jpl
NB,2025-03-11,3.794
NB,2025-03-12,4.253
NB,2025-03-13,4.181
NB,2025-03-14,3.903
NB,2025-03-15,3.833
NB,2025-03-16,3.937
NB,2025-03-17,4.144
