site.id,date,sst_jpl
NB,2025-02-11,3.994
NB,2025-02-12,4.26
NB,2025-02-13,4.269
NB,2025-02-14,4.079
NB,2025-02-15,4.051
NB,2025-02-16,3.445
NB,2025-02-17,3.488
