site.id,date,sst_jpl
NB,2024-08-13,19.09
NB,2024-08-14,19.143
NB,2024-08-15,19.46
NB,2024-08-16,19.516
NB,2024-08-17,19.571
NB,2024-08-18,19.591
NB,2024-08-19,19.633
