site.id,date,sst_jpl
NB,2025-09-02,18.613
NB,2025-09-03,18.462
NB,2025-09-04,18.354
NB,2025-09-05,18.303
NB,2025-09-06,18.211
NB,2025-09-07,18.108
NB,2025-09-08,17.796
