site.id,date,sst_jpl
NB,2024-04-30,8.178
NB,2024-05-01,8.41
NB,2024-05-02,8.455
NB,2024-05-03,8.792
NB,2024-05-04,8.955
NB,2024-05-05,9.057
NB,2024-05-06,9.538
