site.id,date,sst_jpl
NB,2025-03-04,3.199
NB,2025-03-05,3.528
NB,2025-03-06,3.526
NB,2025-03-07,3.364
NB,2025-03-08,3.181
NB,2025-03-09,3.167
NB,2025-03-10,3.32
