site.id,date,sst_jpl
NB,2024-07-09,19.056
NB,2024-07-10,18.806
NB,2024-07-11,18.6
NB,2024-07-12,17.994
NB,2024-07-13,18.235
NB,2024-07-14,17.847
NB,2024-07-15,17.856
