site.id,date,sst_jpl
NB,2024-06-25,17.553
NB,2024-06-26,16.985
NB,2024-06-27,17.011
NB,2024-06-28,16.619
NB,2024-06-29,16.993
NB,2024-06-30,16.745
NB,2024-07-01,16.557
