site.id,date,sst_jpl
NB,2024-05-07,10.443
NB,2024-05-08,10.498
NB,2024-05-09,10.373
NB,2024-05-10,10.393
NB,2024-05-11,10.393
NB,2024-05-12,10.843
NB,2024-05-13,11.119
