site.id,date,sst_jpl
NB,2025-09-30,18.041
NB,2025-10-01,17.528
NB,2025-10-02,17.012
NB,2025-10-03,16.964
NB,2025-10-04,17.139
NB,2025-10-05,17.279
NB,2025-10-06,17.395
