site.id,date,sst_jpl
NB,2025-04-15,5.248
NB,2025-04-16,5.179
NB,2025-04-17,5.187
NB,2025-04-18,5.219
NB,2025-04-19,5.437
NB,2025-04-20,5.499
NB,2025-04-21,6.126
